gvkey,month_end,log_size,log_bm,mom12_2,size_t,bm_t,mom_t
003814,2008-09-30,14.851361660654074,-0.8004628249591539,,2,1,
003814,2008-10-31,14.788216866509819,-0.7373180308148983,,2,1,
003814,2008-11-30,14.696931893400345,-0.6460330577054244,,2,1,
003814,2008-12-31,14.789531215001332,-0.7386323793064112,,2,1,
003814,2009-01-31,14.73139364676328,-0.6804948110683586,-0.26586817594543166,2,1,2
003814,2009-02-28,14.66174626875597,-0.6108474330610493,-0.1398105369699031,2,1,2
003814,2009-03-31,14.77631796230257,-0.7254191266076493,-0.1256231077890676,2,1,2
003814,2009-04-30,14.771425802223057,-0.720526966528136,-0.1778744554785785,2,1,3
003814,2009-05-31,14.741099875678682,-0.690201039983761,-0.15062545766003443,2,1,3
003814,2009-06-30,14.803884792135225,-0.6346235617494654,-0.18039251678207846,2,1,3
003814,2009-07-31,14.837081008232245,-0.6678197778464849,-0.13221651397875278,2,1,3
003814,2009-08-31,14.87074592787659,-0.7014846974908288,-0.03957899270003684,2,1,3
003814,2009-09-30,14.923047998703968,-0.7537867683182085,0.003790857254663438,2,1,3
003814,2009-10-31,14.92567929293193,-0.756418062546171,0.05117550449238406,2,1,3
003814,2009-11-30,14.983933309134029,-0.8146720787482695,0.2042466816045989,2,1,3
003814,2009-12-31,15.011110890762042,-0.8418496603762825,0.2639021714522023,2,1,3
003814,2010-01-31,14.983188430142418,-0.8139271997566591,0.23391292152737853,2,1,3
003814,2010-02-28,14.966237434332898,-0.7969762039471393,0.3438067781692793,2,1,3
003814,2010-03-31,14.991054881174986,-0.821793650789226,0.38280997534027317,2,1,2
003814,2010-04-30,15.025003764790686,-0.8557425344049271,0.23311178949663147,2,1,2
003814,2010-05-31,14.90686580455205,-0.7376045741662904,0.2695056948237766,2,1,2
003814,2010-06-30,14.860269717257617,-0.5251918555905978,0.33878192560639486,2,1,2
003814,2010-07-31,14.917599240300941,-0.5825213786339207,0.1295891307559336,2,1,2
003814,2010-08-31,14.917994263019883,-0.5829164013528635,0.04304622026315674,2,1,2
003814,2010-09-30,14.949483745276428,-0.6144058836094092,0.05563857359586111,2,1,1
003814,2010-10-31,14.948334980072556,-0.6132571184055359,0.014296201803202457,2,1,1
003814,2010-11-30,14.918389129757491,-0.583311268090472,0.07813443595793124,2,1,1
003814,2010-12-31,14.933279687021706,-0.5982018253546862,0.005512225701647999,2,1,1
003814,2011-01-31,14.95139542622566,-0.6163175645586418,-0.03934808582746818,2,1,1
003814,2011-02-28,14.947071095614966,-0.6119932339479458,0.0026720206615480357,2,1,1
003814,2011-03-31,14.982271991615546,-0.6471941299485258,0.021009530936271226,2,1,1
003814,2011-04-30,15.080216783834798,-0.7451389221677791,0.002984063435964135,2,1,1
003814,2011-05-31,15.076247211966622,-0.741169350299603,0.01944706407488117,2,1,1
003814,2011-06-30,15.078341394959446,-0.645809046824718,0.2539407718406257,2,1,2
003814,2011-07-31,15.0855009219234,-0.6529685737886719,0.3230150885640384,2,1,2
003814,2011-08-31,15.076543237942097,-0.6440108898073696,0.24889582626476958,2,1,2
003814,2011-09-30,15.08386927803417,-0.6513369298994426,0.23724723970602168,2,1,3
003814,2011-10-31,15.08894566357775,-0.6564133154430218,0.19903942592929447,2,1,3
003814,2011-11-30,15.08365988979099,-0.6511275416562621,0.20924336934179877,2,1,3
003897,2008-01-31,15.758434512776407,,,3,,
003897,2008-02-29,15.680900825516725,,,3,,
003897,2008-03-31,15.663652676315737,,,3,,
003897,2008-04-30,15.699018749802919,,,3,,
003897,2008-05-31,15.792048529887923,,,3,,
003897,2008-06-30,15.750510486419627,0.1171988768306096,,3,3,
003897,2008-07-31,15.715172274910714,0.15253708833952262,,3,3,
003897,2008-08-31,15.743560036333067,0.1241493269171695,,3,3,
003897,2008-09-30,15.693963095193695,0.17374626805654156,,3,3,
003897,2008-10-31,15.565541806200654,0.3021675570495816,,3,3,
003897,2008-11-30,15.617698750198382,0.25001061305185407,,3,3,
003897,2008-12-31,15.575968841632204,0.2917405216180326,,3,3,
003897,2009-01-31,15.542618166298718,0.3250911969515186,-0.1214126491522246,3,3,3
003897,2009-02-28,15.288910029180709,0.5787993340695261,-0.11764645711232724,3,3,2
003897,2009-03-31,15.324954263647804,0.5427550996024311,-0.0861342891871193,3,3,2
003897,2009-04-30,15.390282184318897,0.47742717893133807,-0.2839017630269943,3,3,2
003897,2009-05-31,15.416367609892482,0.45134175335775395,-0.2701271692531534,3,3,2
003897,2009-06-30,15.472607328215357,0.428451089860513,-0.2900694144877173,3,3,2
003897,2009-07-31,15.55030093307733,0.35075748499854165,-0.25204858511929373,3,3,2
003897,2009-08-31,15.559544210903683,0.3415142071721882,-0.16681610662767032,3,3,2
003897,2009-09-30,15.569841784736496,0.3312166333393741,-0.12787764009273972,3,3,2
003897,2009-10-31,15.620878927936523,0.2801794901393465,-0.08617570773157901,3,2,2
003897,2009-11-30,15.704889973793998,0.19616844428187252,0.06508536827395583,3,2,2
003897,2009-12-31,15.788092060262338,0.11296635781353272,0.06389772222745704,3,2,2
003897,2010-01-31,15.751885840020787,0.14917257805508355,0.1848700738981388,3,2,3
003897,2010-02-28,15.788455978319067,0.11260243975680359,0.3479494826812195,3,2,3
003897,2010-03-31,15.815855130035981,0.08520328803988923,0.67540718486759,3,2,3
003897,2010-04-30,15.90889318209223,-0.007834764016358596,0.6379419047320289,3,2,3
003897,2010-05-31,15.85208884347865,0.04896957459722029,0.5945634164852909,3,2,3
003897,2010-06-30,15.854283752173709,0.09645776911244267,0.6834881500623466,3,2,3
003897,2010-07-31,15.868536088855809,0.08220543243034366,0.4786856096098302,3,2,3
003897,2010-08-31,15.883373475340395,0.06736804594575652,0.39122718204996154,3,2,3
003897,2010-09-30,15.863540964993666,0.08720055629248558,0.3950495391280646,3,2,3
003897,2010-10-31,15.883374198666964,0.06736732261918814,0.38069630450448977,3,2,3
003897,2010-11-30,15.834958215979913,0.1157833053062376,0.3016566548167723,3,2,3
003897,2010-12-31,15.852094498222902,0.0986470230632501,0.22176720758910928,3,2,2
003897,2011-01-31,15.87262371886639,0.07811780241976268,0.05789574017619392,3,2,1
003897,2011-02-28,15.892120148453007,0.058621372833144364,0.12962590234561344,3,2,1
003897,2011-03-31,15.930856396486188,0.01988512479996281,0.11640750842195913,3,2,1
003897,2011-04-30,15.962266457548317,-0.011524936262165221,0.0933001030069629,3,2,1
003897,2011-05-31,15.983608432534968,-0.03286691124881566,0.06517264482269636,3,2,1
003897,2011-06-30,15.952122163693973,0.10717844075384186,0.16358657283776634,3,2,1
003897,2011-07-31,15.948416721493082,0.11088388295473205,0.1732192855932464,3,2,1
003897,2011-08-31,15.962759596852486,0.09654100759532797,0.13676725097857578,3,2,1
003897,2011-09-30,15.931827225113851,0.1274733793339635,0.11599296040294016,3,2,1
003897,2011-10-31,15.992955715935008,0.06634488851280675,0.1411046856001883,3,2,2
003897,2011-11-30,16.002804337756547,0.056496266691265125,0.09945587500865916,3,2,2
003897,2011-12-31,16.036420948555534,0.022879655892280096,0.22673793607835568,3,2,3
003897,2012-01-31,16.013384447784844,0.045916156662971774,0.20354246042309554,3,2,3
003897,2012-02-29,16.02883461483664,0.030465989611175873,0.2333091977685524,3,2,3
003897,2012-03-31,16.051720400866373,0.00758020358144226,0.18423072519902361,3,2,3
003897,2012-04-30,16.07632680831883,-0.017026203871014646,0.1419158629955084,3,2,2
003897,2012-05-31,16.084276677941894,-0.024976073494078134,0.13985718998622532,3,2,3
003897,2012-06-30,16.127327402903415,0.009590002295493257,0.14316058227919992,3,2,3
003897,2012-07-31,16.170745438143367,-0.03382803294445927,0.1750611052127249,3,2,3
003897,2012-08-31,16.12114021157654,0.015777193622364977,0.243253267821393,3,2,3
003897,2012-09-30,16.147168383630877,-0.01025097843197072,0.26768748121089647,3,2,3
003897,2012-10-31,16.184420073299574,-0.04750266810066639,0.22981308820254376,3,2,3
003897,2012-11-30,16.159638889959233,-0.02272148476032448,0.19981772343308024,3,2,3
003897,2012-12-31,16.150851632886134,-0.013934227687225815,0.2303065834093112,3,2,3
003897,2013-01-31,16.203717378916178,-0.06679997371726848,0.14742574545812093,3,2,3
003897,2013-02-28,16.260122227113584,-0.12320482191467476,0.175681238176995,3,2,3
003897,2013-03-31,16.286385694893667,-0.14946828969476106,0.22159940433690117,3,2,3
003897,2013-04-30,16.35534318229365,-0.21842577709474378,0.25114742631112374,3,2,3
003897,2013-05-31,16.265383645767038,-0.12846624056812903,0.2610063901567703,3,2,3
003897,2013-06-30,16.271370791327026,-0.09312121754896108,0.33413277211041303,3,2,3
003897,2013-07-31,16.330758228253178,-0.15250865447510964,0.15663519298206574,3,2,3
003897,2013-08-31,16.275063091416538,-0.09681351763846983,0.13589586634133743,3,2,2
003897,2013-09-30,16.261664321151084,-0.08341474737301803,0.2593963849590062,3,2,3
003897,2013-10-31,16.318890895209403,-0.14064132143133615,0.1485494542748671,3,2,3
003897,2013-11-30,16.283561934039152,-0.10531236026108566,0.10474909709162383,3,2,2
003897,2013-12-31,16.278303903446993,-0.10005432966892573,0.1867018001022367,3,2,2
003897,2014-01-31,16.305495237706424,-0.12724566392835734,0.1440316300400133,3,2,2
003897,2014-02-28,16.35771798701334,-0.17946841323527435,0.09024691736231283,3,2,2
003897,2014-03-31,16.391988703591426,-0.21373912981335977,0.0617676322340075,3,2,2
003897,2014-04-30,16.442503141768587,-0.26425356799051936,0.08159917282889961,3,2,2
003897,2014-05-31,16.416312094569612,-0.2380625207915435,0.05961328165421298,3,2,2
003897,2014-06-30,16.439041821730555,-0.1997024634868724,0.21943615833546448,3,2,2
003897,2014-07-31,16.385495160353177,-0.14615580210949203,0.16939725824017327,3,2,2
003897,2014-08-31,16.443774292171586,-0.2044349339279022,0.14385340604413854,3,2,2
003897,2014-09-30,16.41565088098846,-0.17631152274477452,0.14646872293240198,3,2,2
003897,2014-10-31,16.492522728425865,-0.253183370182182,0.2195036827619541,3,2,2
003897,2014-11-30,16.48396626502583,-0.24462690678214574,0.14160813742525913,3,2,3
003897,2014-12-31,16.542494556097758,-0.30315519785407347,0.27717228793570947,3,2,3
003897,2015-01-31,16.579878901532858,-0.3405395432891726,0.2603384597912808,3,2,3
003897,2015-02-28,16.492282994662325,-0.2529436364186411,0.3113055087754919,3,2,3
003897,2015-03-31,16.487318760335224,-0.24797940209153974,0.29410211217960636,3,2,2
003897,2015-04-30,16.474373869211824,-0.23503451096813915,0.13325617525513866,3,2,2
003897,2015-05-31,16.469337977919622,-0.2299986196759365,0.06914515896459994,3,2,2
003897,2015-06-30,16.409659519481558,-0.09731374086400993,0.08309722635773986,3,2,2
003897,2015-07-31,16.485556939757462,-0.1732111611399135,0.044217852355883824,3,2,2
003897,2015-08-31,16.455274534988288,-0.1429287563707403,0.04726575614938522,3,2,2
003897,2015-09-30,16.484437745460447,-0.1720919668428986,0.0650122687664687,3,2,2
003897,2015-10-31,16.499503478676527,-0.18715770005898025,0.05330275674131735,3,2,2
003897,2015-11-30,16.48592972634146,-0.17358394772391375,0.013599909791996323,3,2,2
003897,2015-12-31,16.482195592054758,-0.16984981343720873,0.03782691655581827,3,2,2
003897,2016-01-31,16.54056566986509,-0.22821989124753905,-0.0423575510708617,3,2,2
003897,2016-02-29,16.53004112407032,-0.21769534545277056,-0.07254387618829139,3,2,2
003897,2016-03-31,16.604667830565365,-0.2923220519478166,0.07465312091959242,3,2,2
003897,2016-04-30,16.588000812856304,-0.27565503423875687,0.07163603192496493,3,2,2
003897,2016-05-31,16.604905129977965,-0.29255935136041716,0.1798768725498734,3,2,2
003897,2016-06-30,16.693899541659523,-0.3323088431390969,0.16621416799578137,3,2,2
003897,2016-07-31,16.67762578951165,-0.316035090991226,0.24752846914028748,3,2,2
003897,2016-08-31,16.62909195015843,-0.26750125163800287,0.2748344766129789,3,2,2
003897,2016-09-30,16.637346271559675,-0.2757555730392492,0.29281754564209894,3,2,2
003897,2016-10-31,16.66202065704817,-0.30042995852774246,0.18510639075150737,3,2,2
003897,2016-11-30,16.631135071467035,-0.2695443729466086,0.18687864349362204,3,2,2
003897,2016-12-31,16.687726370206224,-0.32613567168579777,0.23315651558234451,3,2,2
003897,2017-01-31,16.689045163194727,-0.3274544646742988,0.18926816095909693,3,2,2
003897,2017-02-28,16.71643299122325,-0.35484229270282247,0.19728951152728147,3,2,2
003897,2017-03-31,16.72335700030496,-0.36176630178453406,0.2115539140805225,3,2,2
003897,2017-04-30,16.747348706979267,-0.385758008458841,0.1460307902798188,3,2,2
003897,2017-05-31,16.793407943193284,-0.4318172446728575,0.18336812622997,3,2,3
003897,2017-06-30,16.758756759211774,-0.3580418301441361,0.19179133688762273,3,1,2
003897,2017-07-31,16.770729208196723,-0.37001427912908585,0.13290158834167998,3,1,3
003897,2017-08-31,16.81869172350899,-0.41797679444135144,0.12057200282355707,3,1,3
003897,2017-09-30,16.77352745645486,-0.3728125273872222,0.19042018714555486,3,1,2
003897,2017-10-31,16.80197095016618,-0.40125602109853936,0.22839465570555273,3,1,3
003897,2017-11-30,16.847193892680487,-0.44647896361284767,0.15400937558332606,3,1,2
003897,2017-12-31,16.79287667140891,-0.39216174234127,0.22457591451443082,3,1,2
003897,2018-01-31,16.75735457312207,-0.3566396440544295,0.20048528812428312,3,1,2
003897,2018-02-28,16.710257408945587,-0.3095424798779498,0.144366741686776,3,1,2
003897,2018-03-31,16.74723479364956,-0.34651986458192213,0.074581878862094,3,1,2
003897,2018-04-30,16.76667990049572,-0.3659649714280823,0.009502802831300672,3,1,2
003897,2018-05-31,16.7380969028369,-0.3373819737692636,0.029780636325566823,3,2,2
003897,2018-06-30,16.749744127584584,-0.4899753183101192,-0.007154446134104764,3,2,2
003897,2018-07-31,16.797632703479866,-0.5378638942054013,-0.00850756285772536,3,2,2
003897,2018-08-31,16.821304602696383,-0.5615357934219175,0.0002201799691090578,3,1,2
003897,2018-09-30,16.803053766969605,-0.5432849576951406,-0.0014489613071637653,3,1,2
003897,2018-10-31,16.833413730674877,-0.5736449214004125,0.06184999027584204,3,1,2
003897,2018-11-30,16.896672518712492,-0.6369037094380278,0.021346783731280405,3,1,3
003897,2018-12-31,16.814553719474745,-0.5547849102002784,0.005438164820542601,3,1,2
003897,2019-01-31,16.879913526111814,-0.6201447168373487,0.12213974208924294,3,1,3
003897,2019-02-28,16.928071164479913,-0.6683023552054482,0.07961106542043828,3,1,2
003897,2019-03-31,16.944641718614317,-0.6848729093398525,0.20811089289511076,3,1,2
003897,2019-04-30,16.95237689818714,-0.692608088912673,0.21329128223188065,3,1,2
003897,2019-05-31,16.950465917432005,-0.6906971081575416,0.22250604596419676,3,1,3
003897,2019-06-30,16.969491555452038,-0.6403249344137791,0.2677350472268549,3,1,3
003897,2019-07-31,16.963452084566978,-0.6342854635287158,0.23939337483570733,3,1,3
003897,2019-08-31,16.98380598458986,-0.6546393635516012,0.2148560557802326,3,1,2
003897,2019-09-30,17.008938751160738,-0.6797721301224767,0.17929241588786327,3,1,2
003897,2019-10-31,17.012500978942175,-0.6833343579039135,0.21555399014503318,3,1,2
003897,2019-11-30,16.993630998593705,-0.6644643775554454,0.2191337298659446,3,1,2
003897,2019-12-31,17.03233132665028,-0.7031647056120205,0.09585615946735593,3,1,1
003897,2020-01-31,17.053209866217788,-0.7240432451795292,0.15814978410486358,3,1,2
003897,2020-02-29,16.882021954374586,-0.5528553333363243,0.1368243985581301,3,2,2
003897,2020-03-31,16.72183836828963,-0.392671747251372,0.1062243256833093,3,2,1
003897,2020-04-30,16.81032085062447,-0.4811542295862118,-0.08424903536190897,3,2,1
003897,2020-05-31,16.84657488014513,-0.5174082591068718,-0.21909342558648803,3,2,1
003897,2020-06-30,16.845923929268935,-0.38048675555295963,-0.14535094458318976,3,2,1
003897,2020-07-31,16.91903097894215,-0.45359380522617254,-0.13679670807243116,3,2,2
003897,2020-08-31,16.944982072478325,-0.47954489876234996,-0.12376849764953746,3,1,2
003897,2020-09-30,16.913915434774015,-0.44847826105803884,-0.07603678329673835,3,2,2
003897,2020-10-31,16.988935993800176,-0.5234988200841996,-0.08203401217319117,3,1,2
003897,2020-11-30,17.008115653270295,-0.5426784795543185,-0.062294821293089275,3,1,2
003897,2020-12-31,16.97251606846314,-0.5070788947471627,0.025172401915646292,3,2,3
003897,2021-01-31,16.950110600326326,-0.4846734266103491,-0.0027292641521294847,3,2,3
003897,2021-02-28,16.942756733877232,-0.47731956016125665,-0.04908715249843809,3,2,3
003897,2021-03-31,17.06560643666418,-0.6001692629482043,0.10420468784696202,3,2,3
003897,2021-04-30,17.115990500040674,-0.6505533263246983,0.27406239153821654,3,1,3
003897,2021-05-31,17.101386521724102,-0.6359493480081266,0.3303734532573499,3,1,3
003897,2021-06-30,17.038658091570287,-0.4881957793062974,0.3493049476779635,3,2,3
003897,2021-07-31,16.93923951385221,-0.38877720158822077,0.31790776924046993,3,2,3
003897,2021-08-31,16.964655339535167,-0.41419302727117646,0.16021682025202155,3,2,2
