parent_name,coal_mw,gas_mw,solar_mw,wind_mw,fossil_mw,clean_mw,total_mw,alpha,units
WF-SunE-XII Solar Statutory Trust,0.0,0.0,2.3,0.0,0.0,2.3,2.3,0.0000,1
Lowndes County GA S2 LLC,0.0,0.0,2.3,0.0,0.0,2.3,2.3,0.0000,1
GLC- (MA) Ludlow LLC,0.0,0.0,2.3,0.0,0.0,2.3,2.3,0.0000,1
Wonderful Nurseries LLC,0.0,0.0,2.3,0.0,0.0,2.3,2.3,0.0000,1
Shanghai Federation of Supply and Marketing Cooperatives,2.3,0.0,0.0,0.0,2.3,0.0,2.3,1.0000,1
Luoyang City Development Investment Group Co Ltd,2.3,0.0,0.0,0.0,2.3,0.0,2.3,1.0000,2
Wenzhou Municipal Industry and Energy Development Group Co Ltd,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Ryohiro Densetsu Co Ltd,0.0,0.0,0.0,2.2,0.0,2.2,2.2,0.0000,1
Longyan Longhui Power Investment Co Ltd,2.2,0.0,0.0,0.0,2.2,0.0,2.2,1.0000,2
Stadt Bochum,0.0,2.2,0.0,0.0,2.2,0.0,2.2,1.0000,1
Ellaktor Group,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Janssen Ortho LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Community Owned - Touwsrivier Solar Community Trust,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Red Prairie Solar LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
St Louis Solar LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
SSC Oswego LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Thomas Creek Solar LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Wadesboro Farm 4 LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
SoCore 2016 ProjectCo-W9 LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Louis Solar II LLC,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Nottingham Estates (Private) Limited,0.0,0.0,2.2,0.0,0.0,2.2,2.2,0.0000,1
Village of Lyndonville (Vermont),0.0,2.1,0.0,0.0,2.1,0.0,2.1,1.0000,3
Efes Holding AŞ,0.0,2.1,0.0,0.0,2.1,0.0,2.1,1.0000,1
S/A (REG),0.0,0.0,2.1,0.0,0.0,2.1,2.1,0.0000,1
WF-SE-I Solar Statutory Trust,0.0,0.0,2.1,0.0,0.0,2.1,2.1,0.0000,2
Beijing Haohe Henglian Trading Co Ltd,2.1,0.0,0.0,0.0,2.1,0.0,2.1,1.0000,2
Oriental Kompani LLC,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0000,2
Harboøre Møllelaug I/S,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Shaanxi Yijie Clean Energy Co Ltd,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0000,1
US Solar,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,20
China Guodian Corp,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0000,1
Gansu Financial Holding Group Co Ltd,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0000,1
INDÚSTRIA PLÁSTICA CAETÉS LTDA (REG),0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Elétricas Cesar Filho Ltda (REG),0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Xavantes S.A. (PIE),0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,2
Private,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Potentia Solar 14 LP,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Vine Fresh Produce Limited,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Hefei High New Construction Investment Group Corp,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,2
Anhui Suzhou Huayuan Electric Power Development Co Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Shuifa Xingye Energy (Zhuhai) Co Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,2
Hunan Chuzhisheng Holding Industrial Group Co Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Shanghai Shunfeng Lvjing New Energy Technology Co Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Jiangsu Province Guoxin Group Co Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Zhongwei State-owned Capital Operation Co Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Changzhou Yixin New Energy Technology Co Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Zhang Zeshun,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Community Owned - Letsatsi Borutho Trust,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
DP57 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Lilly Hills Holding LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
KDC Solar ACF LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
RPSC Solar 5 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Bowden Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Brookfield Solar 2013 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Nautilus Solar Energy LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Castalia Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Changeup Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Renewable Energy Alternatives LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
SunE Coalinga SH Owner LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
East Wayne Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Edison Farm LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Emcore Solar New Mexico LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Green Street Carolinas LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Franklin Solar 2 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
City of Fredonia - (KS),0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Renewable Properties LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
ISM Solar Dighton 2 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Incom Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
DG New York CS LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Sullivan Solar Garden LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Kinston Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Kankakee County IL S1 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
McHenry Franks IL S1 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
McHenry Franks IL S2 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Star Blue Holding LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
CTGB Solar Mission III LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,2
SoCore 2016 ProjectCo-W10 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Concord New Energy Group Ltd,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Palombo Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Putah Creek Solar Farm LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Redmon Solar Farm LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Sampson Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Snow Hill Solar 2 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
RP Napa Solar 2 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,2
WCMD Spear Point Solar II LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
WCMD Spear Point Solar III LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
WCMD Spear Point Solar I LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
WCMD Spear Point Solar IV LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
St. Albans Solar Partners,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
SunE Solar Trust V,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,2
LE Corona Austrina LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
SE Solar Trust X,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
USS Giveback Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
USS Itasca Clean Energy Solar LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Vickers Farm LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
RPSC Solar 7 LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Centragrid (Private) Limited,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Zhangjiakou Hongyuan Power Enterprises Co Ltd,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Chengde Guokong Investment Group Co Ltd,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,2
Weichang Manchu-Mongol Aut. County Soft Pines Sawn Wachengfeng Wind Power Investment Co Ltd,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Inner Mongolia Zhonghe New Energy Co Ltd,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,3
Soltis Energy,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Compañía Cibeles SA,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
AgroTerra,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Barraca Uno Nelit SA,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Servicios Agropecuarios del Plata SA,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Proquimur,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Fabrica de Pasta La Especialista,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Laboratorio Celsius,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
La Forja,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Hernández y González SA,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Chic Parisien,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Leopoldo Gross y Asociados,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Candysur SA,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Record Tools,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Sucesion Carlos Schneck SA,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Weifang Shengfu Investment Partnership LP,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0000,2
Nationwide Life Insurance Co,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,1
Forsyth Street Renewables I LLC,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0000,3
Tianjin Fanya Yuanhua New Energy Co Ltd,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0000,1
Weifang Ruixin Investment Partnership LP,1.9,0.0,0.0,0.0,1.9,0.0,1.9,1.0000,2
Pedreira e Concretos Caxiense Ltda,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
GLC- (MA) Acushnet - Braley Road 1 LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
Anderson Farm LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
GLC- (MA) Easthampton LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
EG1 PKI Holdings LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
"Juhl Clean Energy Assets, Inc.",0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
River Valley Solar LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
SCP 7 LLP,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
Tickle Creek Solar LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
Solar Star Track Cheverly LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
Ware County GA S2 LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
Washburn Solar Holdings LLC,0.0,0.0,1.9,0.0,0.0,1.9,1.9,0.0000,1
TC Gateway GP LLC,0.0,1.9,0.0,0.0,1.9,0.0,1.9,1.0000,1
Liulin County Jinliu No.12 Investment Enterprise LP,1.8,0.0,0.0,0.0,1.8,0.0,1.8,1.0000,2
Tangara Industria e Comercio LTDA. (REG),0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Industria e Comércio De Móveis LTDA. (REG),0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Guangxi POWER Construction Co Ltd,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Bimbo SA,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Desarrollo Marina Vallarta SA de CV,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Continental Building Products,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Dunn Road Solar LLC,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Taganda Tea Company,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Jiangsu Dagang Co Ltd,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
SC Versal,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Private Investor - Lars Eriksen,0.0,0.0,0.0,1.8,0.0,1.8,1.8,0.0000,1
Maedo Denki Seisakusho Co Ltd,0.0,0.0,0.0,1.8,0.0,1.8,1.8,0.0000,1
Tech Project Development Group Incorporated,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
China Energy Engineering Group (Shanghai) Environmental Technology Co Ltd,0.0,0.0,1.8,0.0,0.0,1.8,1.8,0.0000,1
Dongguan Weifeng Construction Engineering Co Ltd,0.0,1.7,0.0,0.0,1.7,0.0,1.7,1.0000,4
Plasticos Chiacchio LTDA. (REG),0.0,0.0,1.7,0.0,0.0,1.7,1.7,0.0000,1
AlphaStruxure Montgomery County LLC,0.0,0.0,1.7,0.0,0.0,1.7,1.7,0.0000,1
D'Arrigo Brothers,0.0,0.0,1.7,0.0,0.0,1.7,1.7,0.0000,1
Terrell County GA S1 LLC,0.0,0.0,1.7,0.0,0.0,1.7,1.7,0.0000,1
Solar Star Track LLC,0.0,0.0,1.7,0.0,0.0,1.7,1.7,0.0000,1
Solar Star Track Southern Ave 2 LLC,0.0,0.0,1.7,0.0,0.0,1.7,1.7,0.0000,1
Dongguan Nantong Industry Co Ltd,1.7,0.0,0.0,0.0,1.7,0.0,1.7,1.0000,3
Government of Rwanda,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
Howard G. Buffet Foundation (HGBF),0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
University of South Australia,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
Tŝilhqot’in Nation,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
Taicang Municipal Jinkong Development Co Ltd,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
Sanmen County Resources and Energy Group Co Ltd,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
ASRA,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
ASKO Norge AS,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
enXco Development Corp,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
CFW Solar X LLC,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
GLC- (MA) Easton LLC,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
PREIT Realty LLC,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
MCRD Parris Island / U.S. Marine Corps,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,1
Shanghai Rongwan Investment Management Center LP,0.6,1.0,0.0,0.0,1.6,0.0,1.6,1.0000,2
Hanwha Q CELLS USA,0.0,0.0,1.6,0.0,0.0,1.6,1.6,0.0000,2
Weifang Ruiying Investment Partnership LP,1.6,0.0,0.0,0.0,1.6,0.0,1.6,1.0000,2
Shouguang Kexiao Economic and Trade Co Ltd,1.6,0.0,0.0,0.0,1.6,0.0,1.6,1.0000,2
Shouguang Lanyue Economic and Trade Co Ltd,1.6,0.0,0.0,0.0,1.6,0.0,1.6,1.0000,2
Dale Solar Investments,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Zjamp Group Co Ltd,1.5,0.0,0.0,0.0,1.5,0.0,1.5,1.0000,1
Brisbane Airport Corp,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Ceramet Solar,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Town of Mahone Bay,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Hangzhou Sonny Energy Technology Co Ltd,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Hebei Yingli New Energy Technology Co Ltd,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Tang Mengzhi,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Wang Yaxian,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Ameresco Solar Acton LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Altamonte Mall LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
SoCore Bandera LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
CCG Marketing Solutions,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
GL Castor I LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
SH COD I LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
AlsoEnergy,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
DG Solar Lessee LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Branch Street Solar Partners LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Lowndes County GA S1 LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
GL Madera LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
SunE CREST1 LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
SunE CREST 6 LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
SunE CREST 5 LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
SunE CREST 7 LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Gas South,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Troup County GA S1 LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
SoCore 2016 ProjectCo-W7 LLC,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Chengde Beichen Hi Tech Co Ltd,0.0,0.0,0.0,1.5,0.0,1.5,1.5,0.0000,1
Jinan Kexin Venture Capital Co Ltd,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0000,1
Ningxia Bitai Investment Partnership (LP),0.0,0.0,0.0,1.4,0.0,1.4,1.4,0.0000,1
SC Greenpower Plus,0.0,0.0,0.0,1.4,0.0,1.4,1.4,0.0000,1
E COMERCIAL MARVI LTDA (REG),0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
Produtos Químicos LTDA (REG),0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
Novatec Solar España SL,0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
Brookfield Wire Co,0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
Chanel Inc.,0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
"Kern Highschool District Solar,LLC",0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
Moonlight Companies,0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
TRITEC Americas,0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
West Brookfield Solar LLC,0.0,0.0,1.4,0.0,0.0,1.4,1.4,0.0000,1
Numaligarh Refinery Ltd,0.0,1.4,0.0,0.0,1.4,0.0,1.4,1.0000,1
Guangxi Hengdu Transmission and Substation Engineering Co Ltd,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Shanghai Hansi Motor Co Ltd,0.5,0.8,0.0,0.0,1.3,0.0,1.3,1.0000,2
Jinan Caijin Guangyin Investment Management Partnership LP,1.3,0.0,0.0,0.0,1.3,0.0,1.3,1.0000,2
Gramazini Granitos e Marmores Thomazini Ltda,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Granitos e Mármores Thomazini LTDA. (REG),0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Indústria e Comercio de Capachos LTDA. (REG),0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Indústria e Comércio Ltda (REG),0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
GLC- (CA) CSD 2 LLC,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Calibrant Bakersfield LLC,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Colon FiT LLC,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
BRE Fortnight Owner LLC,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Logan Solar LLC,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Pima Solar Mission III LLC,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Tioga Solar Morris County 1 LLC,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Integrale Group,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Perpetum Energy,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Carmeuse,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0000,1
Yan Song,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0000,1
Taijing New Energy (Shanghai) Co Ltd,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0000,3
Private Owner - Dmytro Sakach Radiyovych,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0000,1
Private Owner - Maksym Efimov Viktorovych,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0000,1
Henan State-owned Assets Holding Operation Group Co Ltd,1.2,0.0,0.0,0.0,1.2,0.0,1.2,1.0000,3
Africa Energy Corp,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Shuozhou Xieron Industry and Trade Co Ltd,1.2,0.0,0.0,0.0,1.2,0.0,1.2,1.0000,2
State Grid Fujian Electric Power Co Ltd Trade Union Committee,1.2,0.0,0.0,0.0,1.2,0.0,1.2,1.0000,2
Jiangsu Soho Holdings Group Co Ltd,1.2,0.0,0.0,0.0,1.2,0.0,1.2,1.0000,1
LMS Energy,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
ENGENHARIA LTDA (REG),0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Intelbras SA,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Roma LTDA. (REG),0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
White River First Nation,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Solvest,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Suzhou GCL Clean Energy Development Co Ltd,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,2
ALDI Inc.,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
SunE Pleasant Valley SP Owner LLC,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Jeffco Community Solar Gardens LLC,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Project Company Phase II-T LLC,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,1
Dalad Banner Shenghe Agricultural Development Co Ltd,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0000,1
BQ Energy LLC,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,5
JSF Energy LLC,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,5
Renewable Strategies LLC,0.0,0.0,1.2,0.0,0.0,1.2,1.2,0.0000,5
Fondazione Cassa di Risparmio di Torino,0.0,1.1,0.0,0.0,1.1,0.0,1.1,1.0000,1
Mondo,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
GERAIS MORRO DA PEDRA LTDA (REG),0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
Granitos S.A. (REG),0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
UMUARAMA ADMINISTRADORA DE SHOPPING CENTERS LTDA (REG),0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
CPFL Energias Renováveis SA,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
Centerville Solar Array LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
GLC- (MA) Dartmouth LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
Dover Dairy Farms,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
SoCore 2016 ProjectCo-W11 LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
GLC- (MA) Methuen LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
California PV Energy LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
SE Solar Trust V-C,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
SW Solar Mission III LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
Solar Integrated Fund V LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
Solar Star Track Anacostia LLC,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
GGP Solar,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
UNELCO Engie CO LTD,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0000,1
Dalad Banner Chuangwei Agriculture and Animal Husbandry Co Ltd,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0000,1
