gvkey,year,coal_mw,gas_mw,fossil_mw,clean_mw,total_mw,alpha,coal_share,n_plants
005870,2022,774.6,1149.7,1924.3,0.0,1924.3,1.0000,0.4025,10
005870,2023,774.6,1149.7,1924.3,0.0,1924.3,1.0000,0.4025,10
005870,2024,386.9,1537.4,1924.3,0.0,1924.3,1.0000,0.2011,10
005870,2025,386.9,1537.4,1924.3,0.0,1924.3,1.0000,0.2011,10
005870,2026,386.9,1537.4,1924.3,0.0,1924.3,1.0000,0.2011,10
007437,2010,1328.9,0.0,1328.9,0.0,1328.9,1.0000,1.0000,9
007437,2011,1328.9,0.0,1328.9,0.0,1328.9,1.0000,1.0000,9
007437,2012,1328.9,0.0,1328.9,0.0,1328.9,1.0000,1.0000,9
007437,2013,1328.9,0.0,1328.9,0.0,1328.9,1.0000,1.0000,9
007437,2014,1328.9,0.0,1328.9,0.0,1328.9,1.0000,1.0000,9
007437,2015,1128.9,116.0,1244.9,0.0,1244.9,1.0000,0.9068,8
007437,2016,1128.9,116.0,1244.9,0.0,1244.9,1.0000,0.9068,8
007437,2017,1128.9,116.0,1244.9,0.0,1244.9,1.0000,0.9068,8
007437,2018,978.9,116.0,1094.9,0.0,1094.9,1.0000,0.8941,6
007437,2019,978.9,116.0,1094.9,0.0,1094.9,1.0000,0.8941,6
007437,2020,978.9,116.0,1094.9,83.3,1178.2,0.9293,0.8308,7
007437,2021,978.9,116.0,1094.9,83.3,1178.2,0.9293,0.8308,7
007437,2022,978.9,116.0,1094.9,83.3,1178.2,0.9293,0.8308,7
007437,2023,810.9,116.0,926.9,83.3,1010.2,0.9175,0.8027,5
007437,2024,810.9,116.0,926.9,83.3,1010.2,0.9175,0.8027,5
007437,2025,810.9,116.0,926.9,83.3,1010.2,0.9175,0.8027,5
007437,2026,810.9,116.0,926.9,83.3,1010.2,0.9175,0.8027,5
043737,2010,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2011,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2012,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2013,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2014,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2015,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2016,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2017,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
043737,2018,5930.4,3221.7,9152.1,70.0,9222.1,0.9924,0.6431,21
043737,2019,5930.4,3221.7,9152.1,70.0,9222.1,0.9924,0.6431,21
043737,2020,5794.4,3221.7,9016.1,70.0,9086.1,0.9923,0.6377,20
043737,2021,5794.4,3221.7,9016.1,70.0,9086.1,0.9923,0.6377,20
043737,2022,5794.4,3221.7,9016.1,70.0,9086.1,0.9923,0.6377,20
043737,2023,5435.4,5635.7,11071.1,70.0,11141.1,0.9937,0.4879,23
043737,2024,3677.5,7393.6,11071.1,70.0,11141.1,0.9937,0.3301,23
043737,2025,3677.5,7393.6,11071.1,70.0,11141.1,0.9937,0.3301,23
043737,2026,3677.5,7393.6,11071.1,215.0,11286.1,0.9810,0.3258,24
156676,2010,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2011,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2012,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2013,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2014,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2015,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2016,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2017,5930.4,2116.7,8047.1,70.0,8117.1,0.9914,0.7306,19
156676,2018,5930.4,3221.7,9152.1,70.0,9222.1,0.9924,0.6431,21
156676,2019,5930.4,3221.7,9152.1,70.0,9222.1,0.9924,0.6431,21
156676,2020,5794.4,3221.7,9016.1,70.0,9086.1,0.9923,0.6377,20
156676,2021,5794.4,3221.7,9016.1,70.0,9086.1,0.9923,0.6377,20
156676,2022,5794.4,3221.7,9016.1,70.0,9086.1,0.9923,0.6377,20
156676,2023,5435.4,5635.7,11071.1,70.0,11141.1,0.9937,0.4879,23
156676,2024,3677.5,7393.6,11071.1,70.0,11141.1,0.9937,0.3301,23
156676,2025,3677.5,7393.6,11071.1,70.0,11141.1,0.9937,0.3301,23
156676,2026,3677.5,7393.6,11071.1,215.0,11286.1,0.9810,0.3258,24
163429,2010,1124.6,0.0,1124.6,0.0,1124.6,1.0000,1.0000,3
163429,2011,1124.6,0.0,1124.6,0.0,1124.6,1.0000,1.0000,3
163429,2012,1124.6,0.0,1124.6,0.0,1124.6,1.0000,1.0000,3
163429,2013,1446.2,0.0,1446.2,0.0,1446.2,1.0000,1.0000,4
163429,2014,1446.2,0.0,1446.2,0.0,1446.2,1.0000,1.0000,4
163429,2015,1446.2,0.0,1446.2,0.0,1446.2,1.0000,1.0000,4
163429,2016,1446.2,0.0,1446.2,0.0,1446.2,1.0000,1.0000,4
163429,2017,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2018,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2019,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2020,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2021,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2022,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2023,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2024,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2025,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
163429,2026,321.6,0.0,321.6,0.0,321.6,1.0000,1.0000,1
011554,2010,3333.3,1904.2,5237.5,267.7,5505.2,0.9514,0.6055,34
011554,2011,3295.8,1904.2,5200.0,468.7,5668.7,0.9173,0.5814,34
011554,2012,3295.8,1904.2,5200.0,567.7,5767.7,0.9016,0.5714,35
011554,2013,3258.3,1904.2,5162.5,567.7,5730.2,0.9009,0.5686,34
011554,2014,3258.3,1904.2,5162.5,567.7,5730.2,0.9009,0.5686,34
011554,2015,2743.6,1904.2,4647.8,567.7,5215.5,0.8912,0.5260,30
011554,2016,2624.1,1904.2,4528.3,680.2,5208.5,0.8694,0.5038,29
011554,2017,2475.3,2759.2,5234.5,680.2,5914.7,0.8850,0.4185,30
011554,2018,2235.9,2759.2,4995.1,680.2,5675.3,0.8801,0.3940,29
011554,2019,2235.9,2759.2,4995.1,1151.0,6146.1,0.8127,0.3638,31
011554,2020,2235.9,3054.4,5290.4,1834.9,7125.3,0.7425,0.3138,34
011554,2021,2023.9,3266.4,5290.4,1834.9,7125.3,0.7425,0.2841,34
011554,2022,2023.9,3266.4,5290.4,2084.9,7375.3,0.7173,0.2744,37
011554,2023,1749.4,3266.4,5015.9,2741.0,7756.9,0.6466,0.2255,45
011554,2024,1749.4,3266.4,5015.9,3141.0,8156.9,0.6149,0.2145,48
011554,2025,1749.4,3266.4,5015.9,3141.0,8156.9,0.6149,0.2145,48
011554,2026,1749.4,3266.4,5015.9,3141.0,8156.9,0.6149,0.2145,48
013948,2010,2967.6,3071.0,6038.6,300.0,6338.6,0.9527,0.4682,20
013948,2011,3897.6,3071.0,6968.6,300.0,7268.6,0.9587,0.5362,21
013948,2012,3897.6,3071.0,6968.6,400.8,7369.4,0.9456,0.5289,22
013948,2013,3897.6,3071.0,6968.6,400.8,7369.4,0.9456,0.5289,22
013948,2014,3897.6,3071.0,6968.6,511.8,7480.4,0.9316,0.5210,23
013948,2015,3897.6,3071.0,6968.6,511.8,7480.4,0.9316,0.5210,23
013948,2016,2927.6,3071.0,5998.6,511.8,6510.4,0.9214,0.4497,16
013948,2017,2927.6,3071.0,5998.6,511.8,6510.4,0.9214,0.4497,16
013948,2018,2927.6,3071.0,5998.6,555.8,6554.4,0.9152,0.4467,17
013948,2019,2927.6,3071.0,5998.6,631.8,6630.4,0.9047,0.4415,18
013948,2020,2927.6,3071.0,5998.6,781.8,6780.4,0.8847,0.4318,19
013948,2021,2927.6,3071.0,5998.6,931.8,6930.4,0.8655,0.4224,20
013948,2022,2927.6,3071.0,5998.6,931.8,6930.4,0.8655,0.4224,20
013948,2023,2411.6,3071.0,5482.6,951.8,6434.4,0.8521,0.3748,19
013948,2024,2411.6,3071.0,5482.6,1151.8,6634.4,0.8264,0.3635,20
013948,2025,2411.6,3071.0,5482.6,1151.8,6634.4,0.8264,0.3635,20
013948,2026,2411.6,3071.0,5482.6,1621.8,7104.4,0.7717,0.3395,23
008455,2010,6939.7,2374.6,9314.3,0.0,9314.3,1.0000,0.7451,44
008455,2011,7565.2,2374.6,9939.8,0.0,9939.8,1.0000,0.7611,45
008455,2012,7565.2,2374.6,9939.8,0.0,9939.8,1.0000,0.7611,45
008455,2013,7490.2,2374.6,9864.8,0.0,9864.8,1.0000,0.7593,44
008455,2014,7490.2,2374.6,9864.8,0.0,9864.8,1.0000,0.7593,44
008455,2015,6484.2,3181.6,9665.8,0.0,9665.8,1.0000,0.6708,39
008455,2016,6484.2,3181.6,9665.8,0.0,9665.8,1.0000,0.6708,39
008455,2017,6484.2,3181.6,9665.8,0.0,9665.8,1.0000,0.6708,39
008455,2018,6484.2,3181.6,9665.8,0.0,9665.8,1.0000,0.6708,39
008455,2019,6191.1,3181.6,9372.7,0.0,9372.7,1.0000,0.6605,37
008455,2020,5832.7,3181.6,9014.3,0.0,9014.3,1.0000,0.6470,35
008455,2021,5832.7,3181.6,9014.3,0.0,9014.3,1.0000,0.6470,35
008455,2022,5612.7,3160.0,8772.7,0.0,8772.7,1.0000,0.6398,27
008455,2023,5612.7,3160.0,8772.7,0.0,8772.7,1.0000,0.6398,27
008455,2024,5257.2,3160.0,8417.2,0.0,8417.2,1.0000,0.6246,26
008455,2025,5257.2,3160.0,8417.2,0.0,8417.2,1.0000,0.6246,26
008455,2026,5257.2,3160.0,8417.2,0.0,8417.2,1.0000,0.6246,26
004517,2010,3799.4,18075.1,21874.5,14085.3,35959.8,0.6083,0.1057,165
004517,2011,3799.4,19496.1,23295.5,14430.5,37726.0,0.6175,0.1007,169
004517,2012,3799.4,19496.1,23295.5,16251.0,39546.5,0.5891,0.0961,184
004517,2013,3799.4,20791.1,24590.5,16830.3,41420.8,0.5937,0.0917,201
004517,2014,3799.4,22086.1,25885.5,18174.1,44059.6,0.5875,0.0862,218
004517,2015,3701.4,22086.1,25787.5,19677.1,45464.6,0.5672,0.0814,233
004517,2016,3069.8,25048.1,28117.9,22250.2,50368.1,0.5582,0.0609,270
004517,2017,3069.8,25048.1,28117.9,22724.9,50842.8,0.5530,0.0604,276
004517,2018,2934.0,25048.1,27982.1,24608.2,52590.3,0.5321,0.0558,294
004517,2019,2934.0,26771.1,29705.1,25865.1,55570.2,0.5346,0.0528,304
004517,2020,1403.5,26771.1,28174.6,30313.2,58487.8,0.4817,0.0240,329
004517,2021,722.8,28878.2,29600.9,33718.5,63319.5,0.4675,0.0114,357
004517,2022,722.8,30325.2,31047.9,36538.0,67586.0,0.4594,0.0107,376
004517,2023,722.8,30325.2,31047.9,40324.0,71372.0,0.4350,0.0101,395
004517,2024,472.8,30325.2,30797.9,42651.5,73449.5,0.4193,0.0064,410
004517,2025,472.8,30325.2,30797.9,45374.1,76172.1,0.4043,0.0062,420
004517,2026,472.8,30325.2,30797.9,46918.4,77716.4,0.3963,0.0061,428
001075,2010,2716.5,5514.4,8230.9,0.0,8230.9,1.0000,0.3300,40
001075,2011,2716.5,5514.4,8230.9,0.0,8230.9,1.0000,0.3300,40
001075,2012,2716.5,5514.4,8230.9,0.0,8230.9,1.0000,0.3300,40
001075,2013,2082.9,5514.4,7597.3,0.0,7597.3,1.0000,0.2742,37
001075,2014,2082.9,5514.4,7597.3,0.0,7597.3,1.0000,0.2742,37
001075,2015,1794.0,5514.4,7308.4,0.0,7308.4,1.0000,0.2455,36
001075,2016,1794.0,5514.4,7308.4,0.0,7308.4,1.0000,0.2455,36
001075,2017,1794.0,5514.4,7308.4,0.0,7308.4,1.0000,0.2455,36
001075,2018,1794.0,5514.4,7308.4,0.0,7308.4,1.0000,0.2455,36
001075,2019,1456.7,6324.4,7781.1,0.0,7781.1,1.0000,0.1872,38
001075,2020,1456.7,6324.4,7781.1,0.0,7781.1,1.0000,0.1872,38
001075,2021,1456.7,6324.4,7781.1,0.0,7781.1,1.0000,0.1872,38
001075,2022,1456.7,6324.4,7781.1,0.0,7781.1,1.0000,0.1872,38
001075,2023,1456.7,6324.4,7781.1,0.0,7781.1,1.0000,0.1872,38
001075,2024,1456.7,6324.4,7781.1,0.0,7781.1,1.0000,0.1872,38
001075,2025,1030.8,6324.4,7355.2,0.0,7355.2,1.0000,0.1401,36
001075,2026,1030.8,6324.4,7355.2,0.0,7355.2,1.0000,0.1401,36
127675,2010,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2011,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2012,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2013,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2014,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2015,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2016,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2017,1924.0,1303.2,3227.2,0.0,3227.2,1.0000,0.5962,12
127675,2018,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2019,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2020,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2021,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2022,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2023,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2024,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2025,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
127675,2026,1924.0,2417.2,4341.2,0.0,4341.2,1.0000,0.4432,13
011304,2010,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2011,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2012,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2013,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2014,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2015,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2016,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2017,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2018,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2019,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2020,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2021,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2022,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2023,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2024,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2025,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011304,2026,233.4,515.0,748.4,70.0,818.4,0.9145,0.2852,7
011550,2010,5456.4,3470.4,8926.8,0.0,8926.8,1.0000,0.6112,46
011550,2011,6040.6,3470.4,9511.0,0.0,9511.0,1.0000,0.6351,47
011550,2012,6040.6,3470.4,9511.0,0.0,9511.0,1.0000,0.6351,47
011550,2013,6040.6,3470.4,9511.0,0.0,9511.0,1.0000,0.6351,47
011550,2014,5904.6,3606.4,9511.0,0.0,9511.0,1.0000,0.6208,47
011550,2015,5508.0,3742.4,9250.4,0.0,9250.4,1.0000,0.5954,43
011550,2016,5508.0,3742.4,9250.4,0.0,9250.4,1.0000,0.5954,43
011550,2017,5508.0,3742.4,9250.4,0.0,9250.4,1.0000,0.5954,43
011550,2018,3931.2,3742.4,7673.6,294.0,7967.6,0.9631,0.4934,40
011550,2019,3481.2,3930.4,7411.6,391.4,7803.0,0.9498,0.4461,38
011550,2020,3481.2,4129.2,7610.4,391.4,8001.8,0.9511,0.4350,39
011550,2021,3481.2,4129.2,7610.4,522.3,8132.7,0.9358,0.4280,40
011550,2022,3481.2,4129.2,7610.4,1121.0,8731.4,0.8716,0.3987,43
011550,2023,3481.2,4121.8,7603.0,1380.8,8983.8,0.8463,0.3875,43
011550,2024,2882.8,4121.8,7004.6,1580.8,8585.4,0.8159,0.3358,42
011550,2025,2882.8,4121.8,7004.6,1580.8,8585.4,0.8159,0.3358,42
011550,2026,2882.8,4121.8,7004.6,1580.8,8585.4,0.8159,0.3358,42
006397,2010,2502.5,1679.0,4181.5,96.0,4277.5,0.9776,0.5850,23
006397,2011,2502.5,1679.0,4181.5,96.0,4277.5,0.9776,0.5850,23
006397,2012,2640.2,1679.0,4319.2,96.0,4415.2,0.9783,0.5980,25
006397,2013,2640.2,1679.0,4319.2,96.0,4415.2,0.9783,0.5980,25
006397,2014,2640.2,1679.0,4319.2,96.0,4415.2,0.9783,0.5980,25
006397,2015,2640.2,1679.0,4319.2,96.0,4415.2,0.9783,0.5980,25
006397,2016,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2017,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2018,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2019,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2020,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2021,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2022,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2023,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2024,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2025,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
006397,2026,2478.2,1679.0,4157.2,96.0,4253.2,0.9774,0.5827,23
040614,2010,977.2,29825.8,30803.0,79.0,30882.0,0.9974,0.0316,97
040614,2011,435.6,30385.8,30821.4,79.0,30900.4,0.9974,0.0141,96
040614,2012,82.0,30385.8,30467.8,79.0,30546.8,0.9974,0.0027,95
040614,2013,82.0,31346.8,31428.8,79.0,31507.8,0.9975,0.0026,97
040614,2014,0.0,33446.8,33446.8,79.0,33525.8,0.9976,0.0000,98
040614,2015,0.0,33587.8,33587.8,79.0,33666.8,0.9977,0.0000,99
040614,2016,0.0,33587.8,33587.8,79.0,33666.8,0.9977,0.0000,99
040614,2017,0.0,36048.8,36048.8,79.0,36127.8,0.9978,0.0000,101
040614,2018,0.0,36048.8,36048.8,79.0,36127.8,0.9978,0.0000,101
040614,2019,0.0,37201.8,37201.8,79.0,37280.8,0.9979,0.0000,104
040614,2020,0.0,37079.8,37079.8,79.0,37158.8,0.9979,0.0000,103
040614,2021,0.0,36462.8,36462.8,79.0,36541.8,0.9978,0.0000,102
040614,2022,0.0,36462.8,36462.8,79.0,36541.8,0.9978,0.0000,102
040614,2023,0.0,36462.8,36462.8,79.0,36541.8,0.9978,0.0000,102
040614,2024,0.0,34239.8,34239.8,79.0,34318.8,0.9977,0.0000,91
040614,2025,0.0,34239.8,34239.8,79.0,34318.8,0.9977,0.0000,91
040614,2026,0.0,35035.8,35035.8,79.0,35114.8,0.9978,0.0000,94
001995,2010,977.2,29825.8,30803.0,79.0,30882.0,0.9974,0.0316,97
001995,2011,435.6,30385.8,30821.4,79.0,30900.4,0.9974,0.0141,96
001995,2012,82.0,30385.8,30467.8,79.0,30546.8,0.9974,0.0027,95
001995,2013,82.0,31346.8,31428.8,79.0,31507.8,0.9975,0.0026,97
001995,2014,0.0,33446.8,33446.8,79.0,33525.8,0.9976,0.0000,98
001995,2015,0.0,33587.8,33587.8,79.0,33666.8,0.9977,0.0000,99
001995,2016,0.0,33587.8,33587.8,79.0,33666.8,0.9977,0.0000,99
001995,2017,0.0,36048.8,36048.8,79.0,36127.8,0.9978,0.0000,101
001995,2018,0.0,36048.8,36048.8,79.0,36127.8,0.9978,0.0000,101
001995,2019,0.0,37201.8,37201.8,79.0,37280.8,0.9979,0.0000,104
001995,2020,0.0,37079.8,37079.8,79.0,37158.8,0.9979,0.0000,103
001995,2021,0.0,36462.8,36462.8,79.0,36541.8,0.9978,0.0000,102
001995,2022,0.0,36462.8,36462.8,79.0,36541.8,0.9978,0.0000,102
001995,2023,0.0,36462.8,36462.8,79.0,36541.8,0.9978,0.0000,102
001995,2024,0.0,34239.8,34239.8,79.0,34318.8,0.9977,0.0000,91
001995,2025,0.0,34239.8,34239.8,79.0,34318.8,0.9977,0.0000,91
001995,2026,0.0,35035.8,35035.8,79.0,35114.8,0.9978,0.0000,94
014390,2010,1687.1,1315.5,3002.6,667.0,3669.6,0.8182,0.4598,24
014390,2011,1687.1,1315.5,3002.6,667.0,3669.6,0.8182,0.4598,24
014390,2012,1687.1,1315.5,3002.6,667.0,3669.6,0.8182,0.4598,24
014390,2013,1687.1,1315.5,3002.6,667.0,3669.6,0.8182,0.4598,24
014390,2014,1687.1,1315.5,3002.6,667.0,3669.6,0.8182,0.4598,24
014390,2015,1513.8,1488.8,3002.6,667.0,3669.6,0.8182,0.4125,24
014390,2016,1513.8,1488.8,3002.6,667.0,3669.6,0.8182,0.4125,24
014390,2017,1329.3,1488.8,2818.1,667.0,3485.1,0.8086,0.3814,23
014390,2018,1329.3,1488.8,2818.1,667.0,3485.1,0.8086,0.3814,23
014390,2019,1148.6,1488.8,2637.4,667.0,3304.4,0.7981,0.3476,20
014390,2020,1148.6,1676.8,2825.4,667.0,3492.4,0.8090,0.3289,21
014390,2021,1148.6,1676.8,2825.4,667.0,3492.4,0.8090,0.3289,21
014390,2022,964.1,1676.8,2640.9,667.0,3307.9,0.7984,0.2915,20
014390,2023,964.1,1676.8,2640.9,667.0,3307.9,0.7984,0.2915,20
014390,2024,964.1,1676.8,2640.9,667.0,3307.9,0.7984,0.2915,20
014390,2025,964.1,1676.8,2640.9,667.0,3307.9,0.7984,0.2915,20
014390,2026,964.1,1676.8,2640.9,667.0,3307.9,0.7984,0.2915,20
009846,2010,500.0,1236.0,1736.0,0.0,1736.0,1.0000,0.2880,7
009846,2011,500.0,1236.0,1736.0,0.0,1736.0,1.0000,0.2880,7
009846,2012,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2013,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2014,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2015,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2016,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2017,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2018,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2019,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2020,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2021,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2022,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2023,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2024,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2025,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
009846,2026,500.0,1286.0,1786.0,0.0,1786.0,1.0000,0.2800,8
006338,2010,7581.1,4355.9,11936.9,247.0,12183.9,0.9797,0.6222,68
006338,2011,7581.1,4355.9,11936.9,247.0,12183.9,0.9797,0.6222,68
006338,2012,7581.1,4355.9,11936.9,247.0,12183.9,0.9797,0.6222,68
006338,2013,7581.1,4355.9,11936.9,247.0,12183.9,0.9797,0.6222,68
006338,2014,7581.1,4355.9,11936.9,247.0,12183.9,0.9797,0.6222,68
006338,2015,7382.5,4355.9,11738.3,247.0,11985.3,0.9794,0.6160,66
006338,2016,7105.0,4355.9,11460.8,247.0,11707.8,0.9789,0.6069,64
006338,2017,7050.0,4355.9,11405.8,527.6,11933.4,0.9558,0.5908,64
006338,2018,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2019,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2020,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2021,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2022,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2023,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2024,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2025,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
006338,2026,6123.4,4445.9,10569.2,726.2,11295.4,0.9357,0.5421,61
010801,2011,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2012,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2013,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2014,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2015,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2016,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2017,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2018,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2019,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2020,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2021,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2022,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2023,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2024,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2025,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010801,2026,0.0,146.0,146.0,0.0,146.0,1.0000,0.0000,1
010860,2010,5653.8,3820.4,9474.2,0.0,9474.2,1.0000,0.5968,51
010860,2011,5653.8,3820.4,9474.2,0.0,9474.2,1.0000,0.5968,51
010860,2012,5653.8,3820.4,9474.2,0.0,9474.2,1.0000,0.5968,51
010860,2013,5653.8,3820.4,9474.2,0.0,9474.2,1.0000,0.5968,51
010860,2014,5653.8,3820.4,9474.2,0.0,9474.2,1.0000,0.5968,51
010860,2015,5653.8,3820.4,9474.2,0.0,9474.2,1.0000,0.5968,51
010860,2016,5378.8,4095.4,9474.2,0.0,9474.2,1.0000,0.5677,51
010860,2017,5378.8,4095.4,9474.2,0.0,9474.2,1.0000,0.5677,51
010860,2018,5378.8,4095.4,9474.2,0.0,9474.2,1.0000,0.5677,51
010860,2019,5378.8,4095.4,9474.2,0.0,9474.2,1.0000,0.5677,51
