gvkey,fyear,conm,fic,sic,at,sale,ppent,capx,ceq,dltt,dlc,oibdp,xint,oancf,alpha,lambda,rho,kappa,delta,source
285686,2017,T PLUS PJSC,RUS,4931,444625.0,361094.0,315432.0,22031.0,186544.0,129092.0,27348.0,42137.0,15220.0,25268.0,0.9904,0.3518,0.0948,1.6602,0.8252,compustat_global_utilities.csv
285686,2018,T PLUS PJSC,RUS,4931,437557.0,372737.0,299101.0,27638.0,175192.0,85116.0,72832.0,46501.0,11703.0,54881.0,0.9904,0.3610,0.1063,4.6895,0.5389,compustat_global_utilities.csv
285686,2019,T PLUS PJSC,RUS,4931,440404.0,383964.0,301684.0,31820.0,174751.0,141370.0,18799.0,56961.0,12896.0,42551.0,0.9904,0.3637,0.1293,3.2996,0.8826,compustat_global_utilities.csv
285686,2020,T PLUS PJSC,RUS,4931,438286.0,383344.0,289715.0,34737.0,188113.0,107961.0,20413.0,57361.0,10355.0,44776.0,0.9904,0.2929,0.1309,4.3241,0.8410,compustat_global_utilities.csv
285686,2021,T PLUS PJSC,RUS,4931,436230.0,419422.0,291533.0,44172.0,197978.0,97604.0,30317.0,65831.0,8731.0,50225.0,0.9904,0.2932,0.1509,5.7525,0.7630,compustat_global_utilities.csv
285686,2022,T PLUS PJSC,RUS,4931,470947.0,436523.0,301707.0,50675.0,210273.0,74461.0,50812.0,72418.0,13108.0,64539.0,0.9904,0.2660,0.1538,4.9236,0.5944,compustat_global_utilities.csv
285686,2023,T PLUS PJSC,RUS,4931,498323.0,483408.0,321992.0,65043.0,219657.0,91849.0,42077.0,78983.0,12336.0,56164.0,0.9904,0.2688,0.1585,4.5529,0.6858,compustat_global_utilities.csv
282550,2010,MINT SA,FRA,4911,24.096,25.676,0.756,,17.075,0.0,0.007,2.105,0.0,2.194,,0.0003,0.0874,,0.0000,compustat_global_utilities.csv
282550,2011,MINT SA,FRA,4911,22.681,24.365,0.661,,17.652,0.0,0.007,1.313,0.085,0.439,,0.0003,0.0579,5.1647,0.0000,compustat_global_utilities.csv
282550,2012,MINT SA,FRA,4911,22.136,21.203,0.598,,18.168,0.0,0.214,2.582,0.014,2.342,,0.0097,0.1166,167.2857,0.0000,compustat_global_utilities.csv
282550,2013,MINT SA,FRA,4911,19.451,14.604,0.497,,9.107,0.0,0.005,0.927,,,,0.0003,0.0477,,0.0000,compustat_global_utilities.csv
282550,2014,MINT SA,FRA,4911,11.522,9.828,0.275,,8.142,0.7,0.001,-0.276,,,,0.0608,-0.0240,,0.9986,compustat_global_utilities.csv
282550,2015,MINT SA,FRA,4911,4.968,8.548,2.64,,0.455,0.762,0.0,-2.493,,-1.445,,0.1534,-0.5018,,1.0000,compustat_global_utilities.csv
282550,2016,MINT SA,FRA,4911,4.649,8.122,0.063,,1.483,0.7,0.0,0.835,,,,0.1506,0.1796,,1.0000,compustat_global_utilities.csv
282550,2017,MINT SA,FRA,4911,10.515,9.178,0.054,,2.898,2.715,0.175,0.291,,,,0.2748,0.0277,,0.9394,compustat_global_utilities.csv
282550,2018,MINT SA,FRA,4911,14.299,20.941,0.041,,2.3,0.815,0.153,-1.676,,,,0.0677,-0.1172,,0.8419,compustat_global_utilities.csv
282550,2019,MINT SA,FRA,4911,23.028,34.884,0.094,,5.674,0.175,0.143,0.405,,,,0.0138,0.0176,,0.5503,compustat_global_utilities.csv
282550,2020,MINT SA,FRA,4911,53.953,64.319,0.099,,8.168,0.105,0.178,2.727,,,,0.0052,0.0505,,0.3710,compustat_global_utilities.csv
282550,2021,MINT SA,FRA,4911,69.376,107.108,0.081,,8.25,0.0,8.763,-1.095,,,,0.1263,-0.0158,,0.0000,compustat_global_utilities.csv
282550,2022,MINT SA,FRA,4911,93.167,157.041,0.091,,24.212,8.652,5.119,7.64,0.012,,,0.1478,0.0820,,0.6283,compustat_global_utilities.csv
282550,2023,MINT SA,FRA,4911,72.696,88.001,0.091,,35.228,13.578,0.0,19.736,0.166,,,0.1868,0.2715,,1.0000,compustat_global_utilities.csv
282550,2024,MINT SA,FRA,4911,71.609,74.748,0.079,,35.167,10.843,0.019,5.366,0.467,,,0.1517,0.0749,,0.9983,compustat_global_utilities.csv
282768,2010,TERRITORIAL GEN CO NO 9,RUS,4911,88509.523,65054.59,49764.422,4684.158,49259.424,17951.854,3564.464,3507.504,1675.019,-1656.421,,0.2431,0.0396,-0.9889,0.8343,compustat_global_utilities.csv
282768,2011,TERRITORIAL GEN CO NO 9,RUS,4911,92661.489,150128.736,50089.762,6146.118,33956.71,13781.729,18702.135,1616.693,2182.256,3413.658,,0.3506,0.0174,1.5643,0.4243,compustat_global_utilities.csv
282768,2012,TERRITORIAL GEN CO NO 9,RUS,4911,101194.504,142417.732,57602.217,7072.608,32106.448,3367.477,28851.762,4179.544,3013.514,4858.245,,0.3184,0.0413,1.6122,0.1045,compustat_global_utilities.csv
282768,2013,TERRITORIAL GEN CO NO 9,RUS,4911,106251.891,131960.458,65289.576,12734.401,27793.968,20951.126,18953.925,3456.753,3164.289,-2290.12,,0.3756,0.0325,-0.7237,0.5250,compustat_global_utilities.csv
282813,2010,TERRITORIAL GENERATING COMPA,RUS,4911,114021.246,54103.891,99019.521,13373.524,75445.929,16294.201,6905.72,8534.713,2099.498,4190.418,1.0000,0.2035,0.0749,1.9959,0.7023,compustat_global_utilities.csv
282813,2011,TERRITORIAL GENERATING COMPA,RUS,4911,137942.135,60251.76,120655.949,17344.898,77087.184,22467.746,11399.436,11934.045,2220.953,6920.123,1.0000,0.2455,0.0865,3.1158,0.6634,compustat_global_utilities.csv
282813,2012,TERRITORIAL GENERATING COMPA,RUS,4911,147935.886,62483.802,129056.534,12587.112,82860.299,26159.467,10586.306,13861.475,2750.484,9941.322,1.0000,0.2484,0.0937,3.6144,0.7119,compustat_global_utilities.csv
282813,2013,TERRITORIAL GENERATING COMPA,RUS,4911,150601.768,69853.026,130188.242,7053.823,88774.083,21070.249,11678.565,16776.033,2858.294,11230.14,1.0000,0.2175,0.1114,3.9290,0.6434,compustat_global_utilities.csv
282813,2014,TERRITORIAL GENERATING COMPA,RUS,4911,150330.004,68996.213,128476.563,8279.028,92111.978,21260.08,8692.944,14533.12,2567.466,11676.68,1.0000,0.1992,0.0967,4.5479,0.7098,compustat_global_utilities.csv
282813,2015,TERRITORIAL GENERATING COMPA,RUS,4911,154894.779,69423.901,132033.165,9625.972,97164.015,16807.5,13030.655,16790.881,3135.246,10264.839,1.0000,0.1926,0.1084,3.2740,0.5633,compustat_global_utilities.csv
282813,2016,TERRITORIAL GENERATING COMPA,RUS,4911,159770.954,78891.102,132468.741,9218.408,101677.899,17022.529,10129.851,17775.515,2925.132,14162.205,1.0000,0.1699,0.1113,4.8416,0.6269,compustat_global_utilities.csv
282813,2017,TERRITORIAL GENERATING COMPA,RUS,4911,163787.703,87394.702,133411.806,9522.231,107829.983,16351.35,8358.294,20846.959,2066.889,17208.526,1.0000,0.1509,0.1273,8.3258,0.6617,compustat_global_utilities.csv
282813,2018,TERRITORIAL GENERATING COMPA,RUS,4911,167911.792,92455.18,138343.333,10934.064,115909.938,11598.0,7461.589,23223.287,1235.873,18291.393,1.0000,0.1135,0.1383,14.8004,0.6085,compustat_global_utilities.csv
282813,2019,TERRITORIAL GENERATING COMPA,RUS,4911,182504.209,97255.648,148606.618,13229.252,122752.539,11264.171,15523.479,27504.949,1613.065,22151.818,1.0000,0.1468,0.1507,13.7327,0.4205,compustat_global_utilities.csv
282813,2020,TERRITORIAL GENERATING COMPA,RUS,4911,190787.0,88889.0,151135.0,14028.0,128260.0,14745.0,10045.0,24276.0,1090.0,21293.0,1.0000,0.1299,0.1272,19.5349,0.5948,compustat_global_utilities.csv
282813,2021,TERRITORIAL GENERATING COMPA,RUS,4911,194813.0,102280.0,154637.0,17121.0,132033.0,17002.0,6122.0,23548.0,1161.0,17872.0,1.0000,0.1187,0.1209,15.3936,0.7353,compustat_global_utilities.csv
283061,2010,RY NINH II HYDROELECTRIC,VNM,4911,144036.925,29285.097,100966.314,,69399.028,30397.357,20000.0,9517.143,7211.31,,,0.3499,0.0661,,0.6032,compustat_global_utilities.csv
283061,2011,RY NINH II HYDROELECTRIC,VNM,4911,139157.949,49421.69,99855.024,,75674.992,23709.425,21121.703,23466.844,10488.405,14089.246,,0.3222,0.1686,1.3433,0.5289,compustat_global_utilities.csv
283061,2012,RY NINH II HYDROELECTRIC,VNM,4911,140033.751,51395.571,98189.377,,81245.437,8544.204,26625.571,18619.898,6799.815,21123.646,,0.2512,0.1330,3.1065,0.2429,compustat_global_utilities.csv
283066,2010,VINH SON-SONG HINH HYDRO,VNM,4911,3028830.647,424508.111,1355554.293,252936.579,2430005.134,334833.685,183722.396,373851.853,3411.837,270305.721,,0.1712,0.1234,79.2259,0.6457,compustat_global_utilities.csv
283066,2011,VINH SON-SONG HINH HYDRO,VNM,4911,3345733.057,459415.356,1518890.039,428120.843,2344757.181,257844.486,522019.557,372091.288,4126.964,285340.673,,0.2331,0.1112,69.1406,0.3306,compustat_global_utilities.csv
283066,2012,VINH SON-SONG HINH HYDRO,VNM,4911,3382412.475,332190.92,1898614.048,547652.649,2450450.78,211876.535,591015.251,246275.204,4223.389,256676.422,,0.2374,0.0728,60.7750,0.2639,compustat_global_utilities.csv
283066,2013,VINH SON-SONG HINH HYDRO,VNM,4911,3664952.232,283679.695,2392391.519,550150.524,2610492.45,153502.79,664833.201,212169.91,3682.557,200803.911,,0.2233,0.0579,54.5284,0.1876,compustat_global_utilities.csv
283066,2014,VINH SON-SONG HINH HYDRO,VNM,4911,3639548.023,554477.455,2637199.702,351005.855,2962608.442,137064.155,258430.624,453705.028,3295.09,47356.521,,0.1087,0.1247,14.3718,0.3466,compustat_global_utilities.csv
283066,2015,VINH SON-SONG HINH HYDRO,VNM,4911,5049384.992,467423.749,2995724.208,560791.844,2791350.511,1774545.412,250800.91,360073.265,8784.863,260966.927,,0.4011,0.0713,29.7064,0.8762,compustat_global_utilities.csv
283066,2016,VINH SON-SONG HINH HYDRO,VNM,4911,6110121.969,448174.168,3929213.514,1304172.454,2832685.719,2788950.926,246257.501,325685.166,5197.289,256211.764,,0.4968,0.0533,49.2972,0.9189,compustat_global_utilities.csv
283066,2017,VINH SON-SONG HINH HYDRO,VNM,4911,6752783.17,526698.195,5614075.075,1254916.197,2904728.348,3570397.587,7515.336,367145.598,1090.914,380073.218,,0.5298,0.0544,348.3989,0.9979,compustat_global_utilities.csv
283066,2018,VINH SON-SONG HINH HYDRO,VNM,4911,7960421.262,563577.509,7121754.912,1558627.559,2994608.956,4529108.404,124494.716,404853.156,1385.066,420319.675,,0.5846,0.0509,303.4654,0.9732,compustat_global_utilities.csv
283066,2019,VINH SON-SONG HINH HYDRO,VNM,4911,9048823.273,400283.588,8585747.973,1043127.85,3149171.157,4957246.456,413965.815,256542.622,1250.36,188715.33,,0.5936,0.0284,150.9288,0.9229,compustat_global_utilities.csv
283066,2020,VINH SON-SONG HINH HYDRO,VNM,4911,9676165.108,340618.213,9301238.202,821659.932,3330256.83,4996145.863,771603.36,197112.148,1251.453,234698.092,,0.5961,0.0204,187.5405,0.8662,compustat_global_utilities.csv
283066,2021,VINH SON-SONG HINH HYDRO,VNM,4911,10016611.517,1611300.818,9311543.656,328164.919,4010450.991,4927017.398,142358.74,1239608.852,323439.603,753984.536,,0.5061,0.1238,2.3311,0.9719,compustat_global_utilities.csv
283066,2022,VINH SON-SONG HINH HYDRO,VNM,4911,9710316.48,3084636.671,8621204.077,158817.314,5026370.416,3914549.448,135229.134,2536837.275,408091.821,1506545.567,,0.4171,0.2613,3.6917,0.9666,compustat_global_utilities.csv
283066,2023,VINH SON-SONG HINH HYDRO,VNM,4911,9533198.918,2572042.429,8056416.342,46765.913,4594864.832,3542604.478,196486.094,2085616.959,392412.796,1078203.081,,0.3922,0.2188,2.7476,0.9475,compustat_global_utilities.csv
283066,2024,VINH SON-SONG HINH HYDRO,VNM,4911,8607882.329,1825139.095,7492420.159,18410.615,4683300.432,3237603.045,115370.438,1415768.099,277799.861,1576526.782,,0.3895,0.1645,5.6750,0.9656,compustat_global_utilities.csv
283066,2025,VINH SON-SONG HINH HYDRO,VNM,4911,8171336.734,2304086.752,6890563.992,8606.115,4949775.273,2592985.162,111911.229,1750196.467,200617.04,1408446.359,,0.3310,0.2142,7.0206,0.9586,compustat_global_utilities.csv
284321,2010,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,44164.948,31609.127,28117.883,2753.717,18457.664,12037.853,6922.823,680.071,1465.717,-1014.583,,0.4293,0.0154,-0.6922,0.6349,compustat_global_utilities.csv
284321,2011,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,48305.341,30390.617,33296.394,2880.865,15826.892,12476.806,9425.517,677.749,1604.901,-1363.434,,0.4534,0.0140,-0.8495,0.5697,compustat_global_utilities.csv
284321,2012,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,47039.159,31993.739,29000.497,2782.223,16559.634,5884.747,13447.473,2939.905,2485.86,4836.507,,0.4110,0.0625,1.9456,0.3044,compustat_global_utilities.csv
284321,2013,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,45904.124,30039.222,25274.296,1772.734,14183.679,4727.94,12557.076,3149.931,2220.963,5780.964,,0.3765,0.0686,2.6029,0.2735,compustat_global_utilities.csv
284321,2014,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,52186.162,30236.109,22782.064,826.077,12475.93,10736.783,5079.477,3749.289,2202.281,3728.755,,0.3031,0.0718,1.6931,0.6788,compustat_global_utilities.csv
284321,2015,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,51253.255,31225.877,21594.125,1059.522,9981.348,1943.555,13663.484,3857.281,2906.652,3832.428,,0.3045,0.0753,1.3185,0.1245,compustat_global_utilities.csv
284321,2016,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,54281.995,33892.64,25762.644,1086.155,10494.83,952.946,13656.954,4380.221,2599.106,5658.479,,0.2691,0.0807,2.1771,0.0652,compustat_global_utilities.csv
284321,2017,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,59484.207,36550.017,25305.015,629.351,15438.306,8702.189,4110.547,6580.781,1822.973,6862.554,,0.2154,0.1106,3.7645,0.6792,compustat_global_utilities.csv
284321,2018,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,54805.663,37720.044,25349.466,2090.866,11238.278,10676.784,7452.613,5675.724,2568.156,-451.018,,0.3308,0.1036,-0.1756,0.5889,compustat_global_utilities.csv
284321,2019,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,66581.081,41588.649,32372.831,1507.764,17604.932,8483.869,8959.385,6426.264,2625.306,6456.263,,0.2620,0.0965,2.4592,0.4864,compustat_global_utilities.csv
284321,2020,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,72974.0,43885.934,37271.598,1571.477,27731.978,5771.241,8338.107,4609.063,2378.92,8227.032,,0.1933,0.0632,3.4583,0.4090,compustat_global_utilities.csv
284321,2021,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,75359.168,49503.29,40902.76,1726.86,31010.142,4471.421,6644.434,6737.549,2124.055,7258.767,,0.1475,0.0894,3.4174,0.4023,compustat_global_utilities.csv
284321,2022,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,83902.396,47438.418,51292.388,1053.477,38732.652,4891.875,7911.712,5226.095,2249.592,2063.162,,0.1526,0.0623,0.9171,0.3821,compustat_global_utilities.csv
284321,2023,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,59178.967,50478.143,44829.225,1480.463,19617.562,252.359,11853.015,6820.983,2420.448,5928.782,,0.2046,0.1153,2.4495,0.0208,compustat_global_utilities.csv
284321,2024,TERITRIAL GNRTNG CO NO2 PJSC,RUS,4911,49170.355,56658.317,34220.613,1993.715,7880.245,3080.646,10906.424,6414.446,2876.38,12402.741,,0.2845,0.1305,4.3119,0.2202,compustat_global_utilities.csv
284561,2010,WHOLESALE GENERATION CO - 1,RUS,4911,78198.0,56758.0,41057.0,6476.0,62605.0,5517.0,1667.0,8277.0,560.0,9174.0,,0.0919,0.1058,16.3821,0.7680,compustat_global_utilities.csv
284561,2011,WHOLESALE GENERATION CO - 1,RUS,4911,75904.0,55753.0,40825.0,7406.0,67236.0,0.0,0.0,6114.0,290.0,2583.0,,0.0000,0.0805,8.9069,,compustat_global_utilities.csv
285082,2010,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,442.647,163.43,200.01,12.955,232.393,74.333,57.155,17.71,3.732,-53.224,0.0003,0.2970,0.0400,-14.2615,0.5653,compustat_global_utilities.csv
285082,2011,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,394.898,122.247,214.359,1.355,183.723,123.927,21.206,-39.011,9.548,-12.626,0.0003,0.3675,-0.0988,-1.3224,0.8539,compustat_global_utilities.csv
285082,2012,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,312.355,68.824,225.639,3.151,96.829,88.999,50.801,-4.447,9.54,-6.843,0.0003,0.4476,-0.0142,-0.7173,0.6366,compustat_global_utilities.csv
285082,2013,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,222.258,39.767,187.29,2.04,23.298,100.571,25.798,-18.931,8.666,24.449,0.0003,0.5686,-0.0852,2.8213,0.7959,compustat_global_utilities.csv
285082,2014,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,197.274,24.265,157.956,0.684,27.454,67.694,38.827,15.528,7.599,-8.366,0.0003,0.5400,0.0787,-1.1009,0.6355,compustat_global_utilities.csv
285082,2015,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,172.228,16.535,139.776,0.183,40.656,63.284,20.063,7.297,5.122,-1.095,0.0003,0.4839,0.0424,-0.2138,0.7593,compustat_global_utilities.csv
285082,2016,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,190.301,15.874,135.269,0.095,48.393,81.692,6.468,9.857,9.177,-3.951,0.0003,0.4633,0.0518,-0.4305,0.9266,compustat_global_utilities.csv
285082,2017,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,280.887,31.124,226.596,45.621,55.698,177.02,9.939,24.731,10.699,16.067,0.0000,0.6656,0.0880,1.5017,0.9468,compustat_global_utilities.csv
285082,2018,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,394.67,36.911,241.774,28.362,170.914,200.461,13.728,27.661,11.076,15.98,0.0000,0.5427,0.0701,1.4428,0.9359,compustat_global_utilities.csv
285082,2019,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,600.526,38.709,384.678,99.72,193.258,321.457,26.467,28.861,11.11,14.575,0.0000,0.5794,0.0481,1.3119,0.9239,compustat_global_utilities.csv
285082,2020,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,715.507,60.743,541.834,134.351,222.514,401.691,16.522,49.062,12.985,47.552,0.0000,0.5845,0.0686,3.6621,0.9605,compustat_global_utilities.csv
285082,2021,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,1042.752,106.055,783.356,195.259,247.355,584.209,83.593,93.383,18.122,94.015,0.0000,0.6404,0.0896,5.1879,0.8748,compustat_global_utilities.csv
285082,2022,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,1426.958,157.373,1077.362,331.469,343.288,784.576,96.975,147.087,23.198,114.493,0.0001,0.6178,0.1031,4.9355,0.8900,compustat_global_utilities.csv
285082,2023,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,1648.922,191.322,1386.367,328.608,522.918,886.824,173.227,,34.169,98.082,0.0002,0.6429,,2.8705,0.8366,compustat_global_utilities.csv
285082,2024,SOLARIA ENERGIA Y MEDIO AMB,ESP,4911,1968.642,176.906,1672.106,187.385,613.886,994.743,152.689,172.325,38.096,115.319,0.0002,0.5829,0.0875,3.0271,0.8669,compustat_global_utilities.csv
285317,2010,REN-REDES ENERGETICAS NACIO,PRT,4931,4460.503,1179.31,1.201,0.123,1015.572,1910.65,347.134,403.886,89.883,548.798,0.0073,0.5062,0.0905,6.1057,0.8463,compustat_global_utilities.csv
285317,2011,REN-REDES ENERGETICAS NACIO,PRT,4931,4473.675,880.09,0.488,0.153,1037.439,2354.032,53.587,455.095,110.489,296.617,0.0073,0.5382,0.1017,2.6846,0.9777,compustat_global_utilities.csv
285317,2012,REN-REDES ENERGETICAS NACIO,PRT,4931,4686.054,789.48,0.827,0.044,1027.589,1535.495,1170.4,492.77,145.74,279.961,0.0073,0.5774,0.1052,1.9210,0.5675,compustat_global_utilities.csv
285317,2013,REN-REDES ENERGETICAS NACIO,PRT,4931,5061.349,763.462,0.934,0.498,1079.566,2430.159,250.325,497.44,160.082,506.288,0.0073,0.5296,0.0983,3.1627,0.9066,compustat_global_utilities.csv
285317,2014,REN-REDES ENERGETICAS NACIO,PRT,4931,4924.755,734.036,0.682,0.008,1135.567,2207.514,396.952,487.373,128.868,369.413,0.0073,0.5289,0.0990,2.8666,0.8476,compustat_global_utilities.csv
285317,2015,REN-REDES ENERGETICAS NACIO,PRT,4931,4589.953,777.098,0.695,0.002,1161.289,1891.245,650.755,451.126,108.456,239.469,0.0254,0.5538,0.0983,2.2080,0.7440,compustat_global_utilities.csv
285317,2016,REN-REDES ENERGETICAS NACIO,PRT,4931,4549.825,716.488,0.578,0.02,1159.217,2298.543,216.594,457.353,88.092,314.706,0.0254,0.5528,0.1005,3.5725,0.9139,compustat_global_utilities.csv
285317,2017,REN-REDES ENERGETICAS NACIO,PRT,4931,5364.676,716.147,3.227,0.285,1429.189,2205.39,624.336,466.089,75.163,479.111,0.0254,0.5275,0.0869,6.3743,0.7794,compustat_global_utilities.csv
285317,2018,REN-REDES ENERGETICAS NACIO,PRT,4931,5191.574,689.263,0.561,0.156,1463.837,2274.939,431.401,466.239,68.011,395.407,0.0254,0.5213,0.0898,5.8139,0.8406,compustat_global_utilities.csv
285317,2019,REN-REDES ENERGETICAS NACIO,PRT,4931,5305.305,749.73,125.649,5.279,1446.144,2112.296,757.158,461.575,64.977,344.166,0.0235,0.5409,0.0870,5.2967,0.7361,compustat_global_utilities.csv
285317,2020,REN-REDES ENERGETICAS NACIO,PRT,4931,5248.658,724.152,127.119,13.985,1407.7,2260.875,562.557,443.431,58.92,376.264,0.0169,0.5379,0.0845,6.3860,0.8008,compustat_global_utilities.csv
285317,2021,REN-REDES ENERGETICAS NACIO,PRT,4931,5588.516,803.533,119.551,4.84,1409.83,2390.852,375.221,436.96,49.364,700.037,0.0132,0.4950,0.0782,14.1811,0.8643,compustat_global_utilities.csv
285317,2022,REN-REDES ENERGETICAS NACIO,PRT,4931,6451.596,785.646,127.816,6.266,1517.534,1695.362,638.944,460.343,52.005,613.466,0.0143,0.3618,0.0714,11.7963,0.7263,compustat_global_utilities.csv
285317,2023,REN-REDES ENERGETICAS NACIO,PRT,4931,5781.968,947.883,121.11,5.132,1512.116,2022.701,710.941,488.379,71.53,-369.961,0.0094,0.4728,0.0845,-5.1721,0.7399,compustat_global_utilities.csv
285317,2024,REN-REDES ENERGETICAS NACIO,PRT,4931,5356.37,982.867,123.584,11.341,1551.891,1617.353,914.415,470.76,81.336,620.929,0.0074,0.4727,0.0879,7.6341,0.6388,compustat_global_utilities.csv
285323,2010,QUADRA - POWER GENERATION,RUS,4911,38081.8,34773.738,26954.781,6296.416,30087.458,662.415,2096.662,3408.972,82.158,4728.171,0.9239,0.0725,0.0895,57.5497,0.2401,compustat_global_utilities.csv
285323,2011,QUADRA - POWER GENERATION,RUS,4911,39819.354,39432.024,29710.289,6110.851,30289.89,1403.258,3535.974,4131.412,222.452,692.976,0.9239,0.1240,0.1038,3.1152,0.2841,compustat_global_utilities.csv
285323,2012,QUADRA - POWER GENERATION,RUS,4911,50993.811,39034.453,38040.825,9040.603,30884.166,8326.718,5263.665,2211.352,737.867,303.168,0.9239,0.2665,0.0434,0.4109,0.6127,compustat_global_utilities.csv
285323,2013,QUADRA - POWER GENERATION,RUS,4911,59420.929,45790.925,45727.397,9601.93,30269.247,13828.144,9376.733,1927.205,1797.817,67.238,0.9239,0.3905,0.0324,0.0374,0.5959,compustat_global_utilities.csv
285323,2014,QUADRA - POWER GENERATION,RUS,4911,65911.651,44735.204,54684.82,9496.839,29629.924,18108.407,12648.838,1373.093,2795.424,2813.94,0.9239,0.4666,0.0208,1.0066,0.5888,compustat_global_utilities.csv
285323,2015,QUADRA - POWER GENERATION,RUS,4911,59475.694,46275.301,49245.636,4317.278,21368.807,19525.174,11741.986,3710.406,1874.118,4224.962,0.9239,0.5257,0.0624,2.2544,0.6245,compustat_global_utilities.csv
