gvkey_i,gvkey_j,w_reg
004241,005914,0.010101
004241,163669,0.010101
004241,008264,0.010101
004241,065092,0.010101
004241,185429,0.010101
004241,012749,0.010101
004241,156819,0.010101
004241,007977,0.010101
004241,018293,0.010101
004241,040614,0.010101
004241,006338,0.010101
004241,004331,0.010101
004241,010860,0.010101
004241,127675,0.010101
004241,155277,0.010101
004241,144646,0.010101
004241,008806,0.010101
004241,001745,0.010101
004241,007970,0.010101
004241,010327,0.010101
004241,114789,0.010101
004241,005742,0.010101
004241,014580,0.010101
004241,003439,0.010101
004241,135990,0.010101
004241,005870,0.010101
004241,008199,0.010101
004331,006932,0.010101
004331,007366,0.010101
004331,004798,0.010101
004331,156676,0.010101
004331,011188,0.010101
004331,003392,0.010101
004331,006867,0.010101
004331,011550,0.010101
004331,144580,0.010101
004331,004799,0.010101
004331,008099,0.010101
004331,001440,0.010101
004331,008810,0.010101
004331,007437,0.010101
004331,004517,0.010101
004331,008290,0.010101
004331,157373,0.010101
004331,012428,0.010101
004331,003413,0.010101
004331,011554,0.010101
004331,025588,0.010101
004331,004093,0.010101
004331,007365,0.010101
004331,007974,0.010101
004331,005135,0.010101
004331,066624,0.010101
004331,009828,0.010101
004331,007824,0.010101
004331,115687,0.010101
004331,010447,0.010101
004331,005525,0.010101
004331,006397,0.010101
004331,001995,0.010101
004331,009850,0.010101
004331,156818,0.010101
004331,010507,0.010101
004331,023465,0.010101
004331,146411,0.010101
004331,005526,0.010101
004331,013948,0.010101
004331,180942,0.010101
004331,163429,0.010101
004331,008113,0.010101
004331,043737,0.010101
004331,005385,0.010101
004331,020739,0.010101
004331,026658,0.010101
004331,009846,0.010101
004331,156820,0.010101
004331,008809,0.010101
004331,160913,0.010101
004331,001742,0.010101
004331,003210,0.010101
004331,003897,0.010101
004331,008539,0.010101
004331,013353,0.010101
004331,009691,0.010101
004331,010801,0.010101
004331,008001,0.010101
004331,001075,0.010101
004331,012555,0.010101
004331,008455,0.010101
004331,065298,0.010101
004331,116304,0.010101
004331,152430,0.010101
004331,004029,0.010101
004331,009902,0.010101
004331,011304,0.010101
004331,156656,0.010101
004331,146774,0.010101
004331,065095,0.010101
004331,012612,0.010101
004331,005914,0.010101
004331,163669,0.010101
004331,008264,0.010101
004331,065092,0.010101
004331,185429,0.010101
004331,012749,0.010101
004331,156819,0.010101
004331,007977,0.010101
004331,018293,0.010101
004331,040614,0.010101
004331,006338,0.010101
004331,010860,0.010101
004331,127675,0.010101
004331,155277,0.010101
004331,144646,0.010101
004331,004241,0.010101
004331,008806,0.010101
004331,001745,0.010101
004331,007970,0.010101
004331,010327,0.010101
004331,114789,0.010101
004331,005742,0.010101
004331,014580,0.010101
004331,003439,0.010101
004331,135990,0.010101
004331,005870,0.010101
004331,008199,0.010101
004517,006932,0.010101
004517,007366,0.010101
004517,004798,0.010101
004517,156676,0.010101
004517,011188,0.010101
004517,003392,0.010101
004517,006867,0.010101
004517,011550,0.010101
004517,144580,0.010101
004517,004799,0.010101
004517,008099,0.010101
004517,001440,0.010101
004517,008810,0.010101
004517,007437,0.010101
004517,008290,0.010101
004517,157373,0.010101
004517,012428,0.010101
004517,003413,0.010101
004517,011554,0.010101
004517,025588,0.010101
004517,004093,0.010101
004517,007365,0.010101
004517,007974,0.010101
004517,005135,0.010101
004517,066624,0.010101
004517,009828,0.010101
004517,007824,0.010101
004517,115687,0.010101
004517,010447,0.010101
004517,005525,0.010101
004517,006397,0.010101
004517,001995,0.010101
004517,009850,0.010101
004517,156818,0.010101
004517,010507,0.010101
004517,023465,0.010101
004517,146411,0.010101
004517,005526,0.010101
004517,013948,0.010101
004517,180942,0.010101
004517,163429,0.010101
004517,008113,0.010101
004517,043737,0.010101
004517,005385,0.010101
004517,020739,0.010101
004517,026658,0.010101
004517,009846,0.010101
004517,156820,0.010101
004517,008809,0.010101
004517,160913,0.010101
004517,001742,0.010101
004517,003210,0.010101
004517,003897,0.010101
004517,008539,0.010101
004517,013353,0.010101
004517,009691,0.010101
004517,010801,0.010101
004517,008001,0.010101
004517,001075,0.010101
004517,012555,0.010101
004517,008455,0.010101
004517,065298,0.010101
004517,116304,0.010101
004517,152430,0.010101
004517,004029,0.010101
004517,009902,0.010101
004517,011304,0.010101
004517,156656,0.010101
004517,146774,0.010101
004517,065095,0.010101
004517,012612,0.010101
004517,005914,0.010101
004517,163669,0.010101
004517,008264,0.010101
004517,065092,0.010101
004517,185429,0.010101
004517,012749,0.010101
004517,156819,0.010101
004517,007977,0.010101
004517,018293,0.010101
004517,040614,0.010101
004517,006338,0.010101
004517,004331,0.010101
004517,010860,0.010101
004517,127675,0.010101
004517,155277,0.010101
004517,144646,0.010101
004517,004241,0.010101
004517,008806,0.010101
004517,001745,0.010101
004517,007970,0.010101
004517,010327,0.010101
004517,114789,0.010101
004517,005742,0.010101
004517,014580,0.010101
004517,003439,0.010101
004517,135990,0.010101
004517,005870,0.010101
004517,008199,0.010101
004798,006932,0.010101
004798,007366,0.010101
004798,156676,0.010101
004798,011188,0.010101
004798,003392,0.010101
004798,006867,0.010101
004798,011550,0.010101
004798,144580,0.010101
004798,004799,0.010101
004798,008099,0.010101
004798,001440,0.010101
004798,008810,0.010101
004798,007437,0.010101
004798,004517,0.010101
004798,008290,0.010101
004798,157373,0.010101
004798,012428,0.010101
004798,003413,0.010101
004798,011554,0.010101
004798,025588,0.010101
004798,004093,0.010101
004798,007365,0.010101
004798,007974,0.010101
004798,005135,0.010101
004798,066624,0.010101
004798,009828,0.010101
004798,007824,0.010101
004798,115687,0.010101
004798,010447,0.010101
004798,005525,0.010101
004798,006397,0.010101
004798,001995,0.010101
004798,009850,0.010101
004798,156818,0.010101
004798,010507,0.010101
004798,023465,0.010101
004798,146411,0.010101
004798,005526,0.010101
004798,013948,0.010101
004798,180942,0.010101
004798,163429,0.010101
004798,008113,0.010101
004798,043737,0.010101
004798,005385,0.010101
004798,020739,0.010101
004798,026658,0.010101
004798,009846,0.010101
004798,156820,0.010101
004798,008809,0.010101
004798,160913,0.010101
004798,001742,0.010101
004798,003210,0.010101
004798,003897,0.010101
004798,008539,0.010101
004798,013353,0.010101
004798,009691,0.010101
004798,010801,0.010101
004798,008001,0.010101
004798,001075,0.010101
004798,012555,0.010101
004798,008455,0.010101
004798,065298,0.010101
004798,116304,0.010101
004798,152430,0.010101
004798,004029,0.010101
004798,009902,0.010101
004798,011304,0.010101
004798,156656,0.010101
004798,146774,0.010101
004798,065095,0.010101
004798,012612,0.010101
004798,005914,0.010101
004798,163669,0.010101
004798,008264,0.010101
004798,065092,0.010101
004798,185429,0.010101
004798,012749,0.010101
004798,156819,0.010101
004798,007977,0.010101
004798,018293,0.010101
004798,040614,0.010101
004798,006338,0.010101
004798,004331,0.010101
004798,010860,0.010101
004798,127675,0.010101
004798,155277,0.010101
004798,144646,0.010101
004798,004241,0.010101
004798,008806,0.010101
004798,001745,0.010101
004798,007970,0.010101
004798,010327,0.010101
004798,114789,0.010101
004798,005742,0.010101
004798,014580,0.010101
004798,003439,0.010101
004798,135990,0.010101
004798,005870,0.010101
004798,008199,0.010101
004799,006932,0.010101
004799,007366,0.010101
004799,004798,0.010101
004799,156676,0.010101
004799,011188,0.010101
004799,003392,0.010101
004799,006867,0.010101
004799,011550,0.010101
004799,144580,0.010101
004799,008099,0.010101
004799,001440,0.010101
004799,008810,0.010101
004799,007437,0.010101
004799,004517,0.010101
004799,008290,0.010101
004799,157373,0.010101
004799,012428,0.010101
004799,003413,0.010101
004799,011554,0.010101
004799,025588,0.010101
004799,004093,0.010101
004799,007365,0.010101
004799,007974,0.010101
004799,005135,0.010101
004799,066624,0.010101
004799,009828,0.010101
004799,007824,0.010101
004799,115687,0.010101
004799,010447,0.010101
004799,005525,0.010101
004799,006397,0.010101
004799,001995,0.010101
004799,009850,0.010101
004799,156818,0.010101
004799,010507,0.010101
004799,023465,0.010101
004799,146411,0.010101
004799,005526,0.010101
004799,013948,0.010101
004799,180942,0.010101
004799,163429,0.010101
004799,008113,0.010101
004799,043737,0.010101
004799,005385,0.010101
004799,020739,0.010101
004799,026658,0.010101
004799,009846,0.010101
004799,156820,0.010101
004799,008809,0.010101
004799,160913,0.010101
004799,001742,0.010101
004799,003210,0.010101
004799,003897,0.010101
004799,008539,0.010101
004799,013353,0.010101
004799,009691,0.010101
004799,010801,0.010101
004799,008001,0.010101
004799,001075,0.010101
004799,012555,0.010101
004799,008455,0.010101
004799,065298,0.010101
004799,116304,0.010101
004799,152430,0.010101
004799,004029,0.010101
004799,009902,0.010101
004799,011304,0.010101
004799,156656,0.010101
004799,146774,0.010101
004799,065095,0.010101
004799,012612,0.010101
004799,005914,0.010101
004799,163669,0.010101
004799,008264,0.010101
004799,065092,0.010101
004799,185429,0.010101
004799,012749,0.010101
004799,156819,0.010101
004799,007977,0.010101
004799,018293,0.010101
004799,040614,0.010101
004799,006338,0.010101
004799,004331,0.010101
004799,010860,0.010101
004799,127675,0.010101
004799,155277,0.010101
004799,144646,0.010101
004799,004241,0.010101
004799,008806,0.010101
004799,001745,0.010101
004799,007970,0.010101
004799,010327,0.010101
004799,114789,0.010101
004799,005742,0.010101
004799,014580,0.010101
004799,003439,0.010101
004799,135990,0.010101
004799,005870,0.010101
004799,008199,0.010101
005135,006932,0.010101
005135,007366,0.010101
005135,004798,0.010101
005135,156676,0.010101
005135,011188,0.010101
005135,003392,0.010101
005135,006867,0.010101
005135,011550,0.010101
005135,144580,0.010101
005135,004799,0.010101
005135,008099,0.010101
005135,001440,0.010101
005135,008810,0.010101
005135,007437,0.010101
005135,004517,0.010101
005135,008290,0.010101
005135,157373,0.010101
005135,012428,0.010101
005135,003413,0.010101
005135,011554,0.010101
005135,025588,0.010101
005135,004093,0.010101
005135,007365,0.010101
005135,007974,0.010101
005135,066624,0.010101
005135,009828,0.010101
005135,007824,0.010101
005135,115687,0.010101
005135,010447,0.010101
005135,005525,0.010101
005135,006397,0.010101
005135,001995,0.010101
005135,009850,0.010101
005135,156818,0.010101
005135,010507,0.010101
005135,023465,0.010101
005135,146411,0.010101
005135,005526,0.010101
005135,013948,0.010101
005135,180942,0.010101
005135,163429,0.010101
005135,008113,0.010101
005135,043737,0.010101
005135,005385,0.010101
005135,020739,0.010101
005135,026658,0.010101
005135,009846,0.010101
005135,156820,0.010101
005135,008809,0.010101
005135,160913,0.010101
005135,001742,0.010101
005135,003210,0.010101
005135,003897,0.010101
005135,008539,0.010101
005135,013353,0.010101
005135,009691,0.010101
005135,010801,0.010101
005135,008001,0.010101
005135,001075,0.010101
005135,012555,0.010101
005135,008455,0.010101
005135,065298,0.010101
005135,116304,0.010101
005135,152430,0.010101
005135,004029,0.010101
005135,009902,0.010101
005135,011304,0.010101
005135,156656,0.010101
005135,146774,0.010101
005135,065095,0.010101
005135,012612,0.010101
005135,005914,0.010101
005135,163669,0.010101
005135,008264,0.010101
005135,065092,0.010101
005135,185429,0.010101
005135,012749,0.010101
005135,156819,0.010101
005135,007977,0.010101
005135,018293,0.010101
005135,040614,0.010101
005135,006338,0.010101
005135,004331,0.010101
005135,010860,0.010101
005135,127675,0.010101
005135,155277,0.010101
005135,144646,0.010101
005135,004241,0.010101
005135,008806,0.010101
005135,001745,0.010101
005135,007970,0.010101
005135,010327,0.010101
005135,114789,0.010101
005135,005742,0.010101
005135,014580,0.010101
005135,003439,0.010101
005135,135990,0.010101
005135,005870,0.010101
005135,008199,0.010101
005385,006932,0.010101
005385,007366,0.010101
005385,004798,0.010101
005385,156676,0.010101
005385,011188,0.010101
005385,003392,0.010101
005385,006867,0.010101
005385,011550,0.010101
005385,144580,0.010101
005385,004799,0.010101
005385,008099,0.010101
005385,001440,0.010101
005385,008810,0.010101
005385,007437,0.010101
005385,004517,0.010101
005385,008290,0.010101
005385,157373,0.010101
005385,012428,0.010101
005385,003413,0.010101
005385,011554,0.010101
005385,025588,0.010101
005385,004093,0.010101
005385,007365,0.010101
005385,007974,0.010101
005385,005135,0.010101
005385,066624,0.010101
005385,009828,0.010101
005385,007824,0.010101
005385,115687,0.010101
005385,010447,0.010101
005385,005525,0.010101
005385,006397,0.010101
005385,001995,0.010101
005385,009850,0.010101
005385,156818,0.010101
005385,010507,0.010101
005385,023465,0.010101
005385,146411,0.010101
005385,005526,0.010101
005385,013948,0.010101
005385,180942,0.010101
005385,163429,0.010101
005385,008113,0.010101
005385,043737,0.010101
005385,020739,0.010101
005385,026658,0.010101
005385,009846,0.010101
005385,156820,0.010101
005385,008809,0.010101
005385,160913,0.010101
005385,001742,0.010101
005385,003210,0.010101
005385,003897,0.010101
005385,008539,0.010101
005385,013353,0.010101
005385,009691,0.010101
005385,010801,0.010101
005385,008001,0.010101
005385,001075,0.010101
005385,012555,0.010101
005385,008455,0.010101
005385,065298,0.010101
005385,116304,0.010101
005385,152430,0.010101
005385,004029,0.010101
005385,009902,0.010101
005385,011304,0.010101
005385,156656,0.010101
005385,146774,0.010101
005385,065095,0.010101
005385,012612,0.010101
005385,005914,0.010101
005385,163669,0.010101
005385,008264,0.010101
005385,065092,0.010101
005385,185429,0.010101
005385,012749,0.010101
005385,156819,0.010101
005385,007977,0.010101
005385,018293,0.010101
005385,040614,0.010101
005385,006338,0.010101
005385,004331,0.010101
005385,010860,0.010101
005385,127675,0.010101
005385,155277,0.010101
005385,144646,0.010101
005385,004241,0.010101
005385,008806,0.010101
005385,001745,0.010101
005385,007970,0.010101
005385,010327,0.010101
005385,114789,0.010101
005385,005742,0.010101
005385,014580,0.010101
005385,003439,0.010101
005385,135990,0.010101
005385,005870,0.010101
005385,008199,0.010101
005525,006932,0.010101
005525,007366,0.010101
005525,004798,0.010101
005525,156676,0.010101
005525,011188,0.010101
005525,003392,0.010101
005525,006867,0.010101
005525,011550,0.010101
005525,144580,0.010101
005525,004799,0.010101
005525,008099,0.010101
005525,001440,0.010101
005525,008810,0.010101
005525,007437,0.010101
005525,004517,0.010101
005525,008290,0.010101
005525,157373,0.010101
005525,012428,0.010101
005525,003413,0.010101
005525,011554,0.010101
005525,025588,0.010101
005525,004093,0.010101
005525,007365,0.010101
005525,007974,0.010101
005525,005135,0.010101
005525,066624,0.010101
005525,009828,0.010101
005525,007824,0.010101
005525,115687,0.010101
005525,010447,0.010101
005525,006397,0.010101
005525,001995,0.010101
005525,009850,0.010101
005525,156818,0.010101
005525,010507,0.010101
005525,023465,0.010101
005525,146411,0.010101
005525,005526,0.010101
005525,013948,0.010101
005525,180942,0.010101
005525,163429,0.010101
005525,008113,0.010101
005525,043737,0.010101
005525,005385,0.010101
005525,020739,0.010101
005525,026658,0.010101
005525,009846,0.010101
005525,156820,0.010101
005525,008809,0.010101
005525,160913,0.010101
005525,001742,0.010101
005525,003210,0.010101
005525,003897,0.010101
005525,008539,0.010101
005525,013353,0.010101
005525,009691,0.010101
005525,010801,0.010101
005525,008001,0.010101
005525,001075,0.010101
005525,012555,0.010101
005525,008455,0.010101
005525,065298,0.010101
005525,116304,0.010101
005525,152430,0.010101
005525,004029,0.010101
005525,009902,0.010101
005525,011304,0.010101
005525,156656,0.010101
005525,146774,0.010101
005525,065095,0.010101
005525,012612,0.010101
005525,005914,0.010101
005525,163669,0.010101
005525,008264,0.010101
005525,065092,0.010101
